cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
FEAT_A8,0.6991,0.9149,10.0,1488,0,624,1.0127174854278564,1.0022008419036865,0.0,0.0,5.952
EKF,0.6991,0.9149,10.0,1745,0,624,1.0127174854278564,1.0022008419036865,0.0,0.23690569400787354,6.98
EKF_P,0.6991,0.9149,10.0,1188,0,624,1.0127174854278564,1.0022008419036865,0.0,0.23783162236213684,4.752
REFF,0.2516,0.8067,10.0,803,0,624,1.0127543210983276,1.0039137601852417,0.04717664048075676,0.0,3.212
TRIM,0.2516,0.8067,10.0,1638,0,624,1.0127543210983276,1.0039137601852417,0.0,0.0,6.552
SOLVE,0.2516,0.8067,10.0,12447,19,624,1.0127543210983276,1.0039137601852417,0.0,-36.452789306640625,49.788
FULL,0.2516,0.8067,10.0,14071,19,624,1.0127543210983276,1.0039137601852417,0.0,-36.452789306640625,56.284
FEAT,0.2516,0.8067,10.0,3325,0,624,1.0127543210983276,1.0039137601852417,0.0,0.0,13.3
FEAT_A8,0.2516,0.8067,10.0,1524,0,624,1.0127543210983276,1.0039137601852417,0.0,0.0,6.096
EKF,0.2516,0.8067,10.0,1776,0,624,1.0127543210983276,1.0039137601852417,0.0,0.23511357605457306,7.104
EKF_P,0.2516,0.8067,10.0,1231,0,624,1.0127543210983276,1.0039137601852417,0.0,0.23603950440883636,4.924
REFF,0.4759,0.9782,2.0,767,0,624,1.0205775499343872,1.006636142730713,0.010591663420200348,0.0,3.068
TRIM,0.4759,0.9782,2.0,1612,0,624,1.0205775499343872,1.006636142730713,0.0,0.0,6.448
SOLVE,0.4759,0.9782,2.0,10969,18,624,1.0205775499343872,1.006636142730713,0.0,-129.547119140625,43.876
FULL,0.4759,0.9782,2.0,12548,18,624,1.0205775499343872,1.006636142730713,0.0,-129.547119140625,50.192
FEAT,0.4759,0.9782,2.0,3311,0,624,1.0205775499343872,1.006636142730713,0.0,0.0,13.244
FEAT_A8,0.4759,0.9782,2.0,1492,0,624,1.0205775499343872,1.006636142730713,0.0,0.0,5.968
EKF,0.4759,0.9782,2.0,1775,0,624,1.0205775499343872,1.006636142730713,0.0,0.24209457635879517,7.1
EKF_P,0.4759,0.9782,2.0,1212,0,624,1.0205775499343872,1.006636142730713,0.0,0.24302050471305847,4.848
REFF,0.613,0.9101,2.0,736,0,624,0.9866227507591248,0.9972527623176575,0.012774212285876274,0.0,2.944
TRIM,0.613,0.9101,2.0,1618,0,624,0.9866227507591248,0.9972527623176575,0.0,0.0,6.472
