cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
TRIM,0.6083,0.7593,10.0,3457,0,560,1.0843130350112915,1.023105263710022,0.0,0.0,13.828
SOLVE,0.6083,0.7593,10.0,23971,17,560,1.0843130350112915,1.023105263710022,0.0,-39.58628463745117,95.884
FULL,0.6083,0.7593,10.0,27381,17,560,1.0843130350112915,1.023105263710022,0.0,-39.58628463745117,109.524
FEAT,0.6083,0.7593,10.0,6133,0,560,1.0843130350112915,1.023105263710022,0.0,0.0,24.532
FEAT_A8,0.6083,0.7593,10.0,3034,0,560,1.0843130350112915,1.023105263710022,0.0,0.0,12.136
EKF,0.6083,0.7593,10.0,3416,0,560,1.0843130350112915,1.023105263710022,0.0,0.2426198571920395,13.664
EKF_P,0.6083,0.7593,10.0,2339,0,560,1.0843130350112915,1.023105263710022,0.0,0.2435457855463028,9.356
REFF,0.7782,0.8724,10.0,1432,0,560,1.031440019607544,1.0068678855895996,0.02111542783677578,0.0,5.728
TRIM,0.7782,0.8724,10.0,3370,0,560,1.031440019607544,1.0068678855895996,0.0,0.0,13.48
SOLVE,0.7782,0.8724,10.0,25250,18,560,1.031440019607544,1.0068678855895996,0.0,-69.96517944335938,101.0
FULL,0.7782,0.8724,10.0,28573,18,560,1.031440019607544,1.0068678855895996,0.0,-69.96517944335938,114.292
FEAT,0.7782,0.8724,10.0,6133,0,560,1.031440019607544,1.0068678855895996,0.0,0.0,24.532
FEAT_A8,0.7782,0.8724,10.0,3034,0,560,1.031440019607544,1.0068678855895996,0.0,0.0,12.136
EKF,0.7782,0.8724,10.0,3416,0,560,1.031440019607544,1.0068678855895996,0.0,0.24514047801494598,13.664
EKF_P,0.7782,0.8724,10.0,2339,0,560,1.031440019607544,1.0068678855895996,0.0,0.2460664063692093,9.356
REFF,0.8979,0.8306,2.0,1340,0,560,1.0500385761260986,1.0125993490219116,0.023798411712050438,0.0,5.36
TRIM,0.8979,0.8306,2.0,3370,0,560,1.0500385761260986,1.0125993490219116,0.0,0.0,13.48
SOLVE,0.8979,0.8306,2.0,22407,17,560,1.0500385761260986,1.0125993490219116,0.0,-45.793357849121094,89.628
FULL,0.8979,0.8306,2.0,25730,17,560,1.0500385761260986,1.0125993490219116,0.0,-45.793357849121094,102.92
FEAT,0.8979,0.8306,2.0,6133,0,560,1.0500385761260986,1.0125993490219116,0.0,0.0,24.532
FEAT_A8,0.8979,0.8306,2.0,3034,0,560,1.0500385761260986,1.0125993490219116,0.0,0.0,12.136
EKF,0.8979,0.8306,2.0,3416,0,560,1.0500385761260986,1.0125993490219116,0.0,0.24327972531318665,13.664
EKF_P,0.8979,0.8306,2.0,2339,0,560,1.0500385761260986,1.0125993490219116,0.0,0.24420565366744995,9.356
REFF,0.7271,0.851,2.0,1340,0,560,1.0524803400039673,1.0133495330810547,0.01717032492160797,0.0,5.36
TRIM,0.7271,0.851,2.0,3370,0,560,1.0524803400039673,1.0133495330810547,0.0,0.0,13.48
SOLVE,0.7271,0.851,2.0,22298,17,560,1.0524803400039673,1.0133495330810547,0.0,-72.8417739868164,89.192
FULL,0.7271,0.851,2.0,25621,17,560,1.0524803400039673,1.0133495330810547,0.0,-72.8417739868164,102.484
FEAT,0.7271,0.851,2.0,6133,0,560,1.0524803400039673,1.0133495330810547,0.0,0.0,24.532
FEAT_A8,0.7271,0.851,2.0,3034,0,560,1.0524803400039673,1.0133495330810547,0.0,0.0,12.136
EKF,0.7271,0.851,2.0,3416,0,560,1.0524803400039673,1.0133495330810547,0.0,0.24444599449634552,13.664
EKF_P,0.7271,0.851,2.0,2339,0,560,1.0524803400039673,1.0133495330810547,0.0,0.24537192285060883,9.356
REFF,0.2892,0.917,10.0,1432,0,560,1.1775500774383545,1.0520378351211548,0.019914288073778152,0.0,5.728
TRIM,0.2892,0.917,10.0,3457,0,560,1.1775500774383545,1.0520378351211548,0.0,0.0,13.828
SOLVE,0.2892,0.917,10.0,22474,16,560,1.1775500774383545,1.0520378351211548,0.0,-46.4025993347168,89.896
FULL,0.2892,0.917,10.0,25884,16,560,1.1775500774383545,1.0520378351211548,0.0,-46.4025993347168,103.536
FEAT,0.2892,0.917,10.0,6133,0,560,1.1775500774383545,1.0520378351211548,0.0,0.0,24.532
FEAT_A8,0.2892,0.917,10.0,3034,0,560,1.1775500774383545,1.0520378351211548,0.0,0.0,12.136
EKF,0.2892,0.917,10.0,3416,0,560,1.1775500774383545,1.0520378351211548,0.0,0.243803933262825,13.664
EKF_P,0.2892,0.917,10.0,2339,0,560,1.1775500774383545,1.0520378351211548,0.0,0.24472986161708832,9.356
REFF,0.8041,0.8798,2.0,1340,0,560,1.0629054307937622,1.0165482759475708,0.01657632365822792,0.0,5.36
TRIM,0.8041,0.8798,2.0,3370,0,560,1.0629054307937622,1.0165482759475708,0.0,0.0,13.48
SOLVE,0.8041,0.8798,2.0,22298,17,560,1.0629054307937622,1.0165482759475708,0.0,-70.98812103271484,89.192
FULL,0.8041,0.8798,2.0,25621,17,560,1.0629054307937622,1.0165482759475708,0.0,-70.98812103271484,102.484
FEAT,0.8041,0.8798,2.0,6133,0,560,1.0629054307937622,1.0165482759475708,0.0,0.0,24.532
FEAT_A8,0.8041,0.8798,2.0,3034,0,560,1.0629054307937622,1.0165482759475708,0.0,0.0,12.136
EKF,0.8041,0.8798,2.0,3416,0,560,1.0629054307937622,1.0165482759475708,0.0,0.24434514343738556,13.664
EKF_P,0.8041,0.8798,2.0,2339,0,560,1.0629054307937622,1.0165482759475708,0.0,0.24527107179164886,9.356
REFF,0.8292,0.7698,2.0,1340,0,560,0.9940000176429749,0.9951812028884888,0.023537209257483482,0.0,5.36
TRIM,0.8292,0.7698,2.0,3382,0,560,0.9940000176429749,0.9951812028884888,0.0,0.0,13.528
SOLVE,0.8292,0.7698,2.0,22298,17,560,0.9940000176429749,0.9951812028884888,0.0,-60.26539993286133,89.192
FULL,0.8292,0.7698,2.0,25633,17,560,0.9940000176429749,0.9951812028884888,0.0,-60.26539993286133,102.532
FEAT,0.8292,0.7698,2.0,6136,0,560,0.9940000176429749,0.9951812028884888,0.0,0.0,24.544
FEAT_A8,0.8292,0.7698,2.0,3034,0,560,0.9940000176429749,0.9951812028884888,0.0,0.0,12.136
EKF,0.8292,0.7698,2.0,3416,0,560,0.9940000176429749,0.9951812028884888,0.0,0.24517793953418732,13.664
EKF_P,0.8292,0.7698,2.0,2339,0,560,0.9940000176429749,0.9951812028884888,0.0,0.24610386788845062,9.356
REFF,0.3228,0.9052,2.0,1340,0,560,1.2126119136810303,1.0633693933486938,0.01584095135331154,0.0,5.36
TRIM,0.3228,0.9052,2.0,3457,0,560,1.2126119136810303,1.0633693933486938,0.0,0.0,13.828
SOLVE,0.3228,0.9052,2.0,22298,17,560,1.2126119136810303,1.0633693933486938,0.0,-65.39997863769531,89.192
FULL,0.3228,0.9052,2.0,25708,17,560,1.2126119136810303,1.0633693933486938,0.0,-65.39997863769531,102.832
FEAT,0.3228,0.9052,2.0,6165,0,560,1.2126119136810303,1.0633693933486938,0.0,0.0,24.66
FEAT_A8,0.3228,0.9052,2.0,3034,0,560,1.2126119136810303,1.0633693933486938,0.0,0.0,12.136
EKF,0.3228,0.9052,2.0,3416,0,560,1.2126119136810303,1.0633693933486938,0.0,0.24501754343509674,13.664
EKF_P,0.3228,0.9052,2.0,2339,0,560,1.2126119136810303,1.0633693933486938,0.0,0.24594347178936005,9.356
REFF,0.4309,0.967,2.0,1340,0,560,1.008413553237915,0.9997103214263916,0.010457675904035568,0.0,5.36
TRIM,0.4309,0.967,2.0,3376,0,560,1.008413553237915,0.9997103214263916,0.0,0.0,13.504
SOLVE,0.4309,0.967,2.0,23594,18,560,1.008413553237915,0.9997103214263916,0.0,-88.30986785888672,94.376
FULL,0.4309,0.967,2.0,26923,18,560,1.008413553237915,0.9997103214263916,0.0,-88.30986785888672,107.692
FEAT,0.4309,0.967,2.0,6165,0,560,1.008413553237915,0.9997103214263916,0.0,0.0,24.66
FEAT_A8,0.4309,0.967,2.0,3034,0,560,1.008413553237915,0.9997103214263916,0.0,0.0,12.136
EKF,0.4309,0.967,2.0,3416,0,560,1.008413553237915,0.9997103214263916,0.0,0.24399921298027039,13.664
EKF_P,0.4309,0.967,2.0,2339,0,560,1.008413553237915,0.9997103214263916,0.0,0.2449251413345337,9.356
REFF,0.2168,0.7876,10.0,1432,0,560,1.0876294374465942,1.0241209268569946,0.07156199961900711,0.0,5.728
TRIM,0.2168,0.7876,10.0,3457,0,560,1.0876294374465942,1.0241209268569946,0.0,0.0,13.828
SOLVE,0.2168,0.7876,10.0,28472,20,560,1.0876294374465942,1.0241209268569946,0.0,-41.148555755615234,113.888
FULL,0.2168,0.7876,10.0,31882,20,560,1.0876294374465942,1.0241209268569946,0.0,-41.148555755615234,127.528
FEAT,0.2168,0.7876,10.0,6165,0,560,1.0876294374465942,1.0241209268569946,0.0,0.0,24.66
FEAT_A8,0.2168,0.7876,10.0,3034,0,560,1.0876294374465942,1.0241209268569946,0.0,0.0,12.136
EKF,0.2168,0.7876,10.0,3416,0,560,1.0876294374465942,1.0241209268569946,0.0,0.24804900586605072,13.664
EKF_P,0.2168,0.7876,10.0,2339,0,560,1.0876294374465942,1.0241209268569946,0.0,0.24897493422031403,9.356
REFF,0.7525,0.8781,10.0,1432,0,560,1.0592797994613647,1.0154365301132202,0.020494701340794563,0.0,5.728
TRIM,0.7525,0.8781,10.0,3370,0,560,1.0592797994613647,1.0154365301132202,0.0,0.0,13.48
SOLVE,0.7525,0.8781,10.0,23862,17,560,1.0592797994613647,1.0154365301132202,0.0,-51.588035583496094,95.448
FULL,0.7525,0.8781,10.0,27185,17,560,1.0592797994613647,1.0154365301132202,0.0,-51.588035583496094,108.74
FEAT,0.7525,0.8781,10.0,6165,0,560,1.0592797994613647,1.0154365301132202,0.0,0.0,24.66
FEAT_A8,0.7525,0.8781,10.0,3034,0,560,1.0592797994613647,1.0154365301132202,0.0,0.0,12.136
EKF,0.7525,0.8781,10.0,3416,0,560,1.0592797994613647,1.0154365301132202,0.0,0.24670171737670898,13.664
EKF_P,0.7525,0.8781,10.0,2339,0,560,1.0592797994613647,1.0154365301132202,0.0,0.2476276457309723,9.356
REFF,0.2085,0.914,10.0,1432,0,560,1.1583340167999268,1.045967698097229,0.026813743636012077,0.0,5.728
TRIM,0.2085,0.914,10.0,3457,0,560,1.1583340167999268,1.045967698097229,0.0,0.0,13.828
SOLVE,0.2085,0.914,10.0,23971,17,560,1.1583340167999268,1.045967698097229,0.0,-53.619937896728516,95.884
FULL,0.2085,0.914,10.0,27381,17,560,1.1583340167999268,1.045967698097229,0.0,-53.619937896728516,109.524
FEAT,0.2085,0.914,10.0,6165,0,560,1.1583340167999268,1.045967698097229,0.0,0.0,24.66
FEAT_A8,0.2085,0.914,10.0,3034,0,560,1.1583340167999268,1.045967698097229,0.0,0.0,12.136
EKF,0.2085,0.914,10.0,3416,0,560,1.1583340167999268,1.045967698097229,0.0,0.2487497180700302,13.664
EKF_P,0.2085,0.914,10.0,2339,0,560,1.1583340167999268,1.045967698097229,0.0,0.24967564642429352,9.356
REFF,0.6522,0.8906,10.0,1432,0,560,1.0083640813827515,0.99969482421875,0.017615869641304016,0.0,5.728
TRIM,0.6522,0.8906,10.0,3376,0,560,1.0083640813827515,0.99969482421875,0.0,0.0,13.504
SOLVE,0.6522,0.8906,10.0,23862,17,560,1.0083640813827515,0.99969482421875,0.0,-51.80126190185547,95.448
FULL,0.6522,0.8906,10.0,27191,17,560,1.0083640813827515,0.99969482421875,0.0,-51.80126190185547,108.764
FEAT,0.6522,0.8906,10.0,6165,0,560,1.0083640813827515,0.99969482421875,0.0,0.0,24.66
FEAT_A8,0.6522,0.8906,10.0,3034,0,560,1.0083640813827515,0.99969482421875,0.0,0.0,12.136
EKF,0.6522,0.8906,10.0,3416,0,560,1.0083640813827515,0.99969482421875,0.0,0.24629130959510803,13.664
EKF_P,0.6522,0.8906,10.0,2339,0,560,1.0083640813827515,0.99969482421875,0.0,0.24721723794937134,9.356
REFF,0.6021,0.8407,2.0,1340,0,560,0.9610496759414673,0.9846305847167969,0.01669703982770443,0.0,5.36
TRIM,0.6021,0.8407,2.0,3396,0,560,0.9610496759414673,0.9846305847167969,0.0,0.0,13.584
SOLVE,0.6021,0.8407,2.0,23594,18,560,0.9610496759414673,0.9846305847167969,0.0,-91.08525085449219,94.376
FULL,0.6021,0.8407,2.0,26943,18,560,0.9610496759414673,0.9846305847167969,0.0,-91.08525085449219,107.772
FEAT,0.6021,0.8407,2.0,6165,0,560,0.9610496759414673,0.9846305847167969,0.0,0.0,24.66
FEAT_A8,0.6021,0.8407,2.0,3034,0,560,0.9610496759414673,0.9846305847167969,0.0,0.0,12.136
EKF,0.6021,0.8407,2.0,3416,0,560,0.9610496759414673,0.9846305847167969,0.0,0.2503131628036499,13.664
EKF_P,0.6021,0.8407,2.0,2339,0,560,0.9610496759414673,0.9846305847167969,0.0,0.2512390911579132,9.356
REFF,0.8466,0.785,10.0,1432,0,560,1.0151042938232422,1.0017988681793213,0.03024401143193245,0.0,5.728
TRIM,0.8466,0.785,10.0,3370,0,560,1.0151042938232422,1.0017988681793213,0.0,0.0,13.48
SOLVE,0.8466,0.785,10.0,23971,17,560,1.0151042938232422,1.0017988681793213,0.0,-45.36687088012695,95.884
FULL,0.8466,0.785,10.0,27294,17,560,1.0151042938232422,1.0017988681793213,0.0,-45.36687088012695,109.176
FEAT,0.8466,0.785,10.0,6165,0,560,1.0151042938232422,1.0017988681793213,0.0,0.0,24.66
FEAT_A8,0.8466,0.785,10.0,3034,0,560,1.0151042938232422,1.0017988681793213,0.0,0.0,12.136
EKF,0.8466,0.785,10.0,3416,0,560,1.0151042938232422,1.0017988681793213,0.0,0.24974218010902405,13.664
EKF_P,0.8466,0.785,10.0,2339,0,560,1.0151042938232422,1.0017988681793213,0.0,0.25066810846328735,9.356
REFF,0.2956,0.8219,10.0,1432,0,560,0.9773651957511902,0.9898936152458191,0.03196236863732338,0.0,5.728
TRIM,0.2956,0.8219,10.0,3382,0,560,0.9773651957511902,0.9898936152458191,0.0,0.0,13.528
SOLVE,0.2956,0.8219,10.0,23971,17,560,0.9773651957511902,0.9898936152458191,0.0,-42.21709060668945,95.884
FULL,0.2956,0.8219,10.0,27306,17,560,0.9773651957511902,0.9898936152458191,0.0,-42.21709060668945,109.224
FEAT,0.2956,0.8219,10.0,6165,0,560,0.9773651957511902,0.9898936152458191,0.0,0.0,24.66
FEAT_A8,0.2956,0.8219,10.0,3034,0,560,0.9773651957511902,0.9898936152458191,0.0,0.0,12.136
EKF,0.2956,0.8219,10.0,3416,0,560,0.9773651957511902,0.9898936152458191,0.0,0.25155267119407654,13.664
EKF_P,0.2956,0.8219,10.0,2339,0,560,0.9773651957511902,0.9898936152458191,0.0,0.25247859954833984,9.356
REFF,0.8308,0.8286,10.0,1432,0,560,1.0101747512817383,1.000260829925537,0.02643638662993908,0.0,5.728
TRIM,0.8308,0.8286,10.0,3370,0,560,1.0101747512817383,1.000260829925537,0.0,0.0,13.48
SOLVE,0.8308,0.8286,10.0,23971,17,560,1.0101747512817383,1.000260829925537,0.0,-43.20527648925781,95.884
FULL,0.8308,0.8286,10.0,27294,17,560,1.0101747512817383,1.000260829925537,0.0,-43.20527648925781,109.176
FEAT,0.8308,0.8286,10.0,6165,0,560,1.0101747512817383,1.000260829925537,0.0,0.0,24.66
FEAT_A8,0.8308,0.8286,10.0,3034,0,560,1.0101747512817383,1.000260829925537,0.0,0.0,12.136
EKF,0.8308,0.8286,10.0,3416,0,560,1.0101747512817383,1.000260829925537,0.0,0.2493278682231903,13.664
EKF_P,0.8308,0.8286,10.0,2339,0,560,1.0101747512817383,1.000260829925537,0.0,0.2502537965774536,9.356
REFF,0.6095,0.8596,10.0,1432,0,560,0.9992715716362,0.9968428015708923,0.020756104961037636,0.0,5.728
TRIM,0.6095,0.8596,10.0,3382,0,560,0.9992715716362,0.9968428015708923,0.0,0.0,13.528
SOLVE,0.6095,0.8596,10.0,23862,17,560,0.9992715716362,0.9968428015708923,0.0,-50.51647186279297,95.448
FULL,0.6095,0.8596,10.0,27197,17,560,0.9992715716362,0.9968428015708923,0.0,-50.51647186279297,108.788
FEAT,0.6095,0.8596,10.0,6165,0,560,0.9992715716362,0.9968428015708923,0.0,0.0,24.66
FEAT_A8,0.6095,0.8596,10.0,3034,0,560,0.9992715716362,0.9968428015708923,0.0,0.0,12.136
EKF,0.6095,0.8596,10.0,3416,0,560,0.9992715716362,0.9968428015708923,0.0,0.24737384915351868,13.664
EKF_P,0.6095,0.8596,10.0,2339,0,560,0.9992715716362,0.9968428015708923,0.0,0.24829977750778198,9.356
REFF,0.2509,0.7541,2.0,1340,0,560,1.0592797994613647,1.0154365301132202,0.041357044130563736,0.0,5.36
TRIM,0.2509,0.7541,2.0,3370,0,560,1.0592797994613647,1.0154365301132202,0.0,0.0,13.48
SOLVE,0.2509,0.7541,2.0,23703,18,560,1.0592797994613647,1.0154365301132202,0.0,-53.8511962890625,94.812
FULL,0.2509,0.7541,2.0,27026,18,560,1.0592797994613647,1.0154365301132202,0.0,-53.8511962890625,108.104
FEAT,0.2509,0.7541,2.0,6165,0,560,1.0592797994613647,1.0154365301132202,0.0,0.0,24.66
FEAT_A8,0.2509,0.7541,2.0,3034,0,560,1.0592797994613647,1.0154365301132202,0.0,0.0,12.136
EKF,0.2509,0.7541,2.0,3416,0,560,1.0592797994613647,1.0154365301132202,0.0,0.24574655294418335,13.664
EKF_P,0.2509,0.7541,2.0,2339,0,560,1.0592797994613647,1.0154365301132202,0.0,0.24667248129844666,9.356
REFF,0.8829,0.7747,2.0,1340,0,560,1.137021780014038,1.0393202304840088,0.032657258212566376,0.0,5.36
TRIM,0.8829,0.7747,2.0,3457,0,560,1.137021780014038,1.0393202304840088,0.0,0.0,13.828
SOLVE,0.8829,0.7747,2.0,22407,17,560,1.137021780014038,1.0393202304840088,0.0,-41.07709503173828,89.628
FULL,0.8829,0.7747,2.0,25817,17,560,1.137021780014038,1.0393202304840088,0.0,-41.07709503173828,103.268
FEAT,0.8829,0.7747,2.0,6165,0,560,1.137021780014038,1.0393202304840088,0.0,0.0,24.66
FEAT_A8,0.8829,0.7747,2.0,3034,0,560,1.137021780014038,1.0393202304840088,0.0,0.0,12.136
EKF,0.8829,0.7747,2.0,3416,0,560,1.137021780014038,1.0393202304840088,0.0,0.24148094654083252,13.664
EKF_P,0.8829,0.7747,2.0,2339,0,560,1.137021780014038,1.0393202304840088,0.0,0.24240687489509583,9.356
REFF,0.4763,0.8034,2.0,1340,0,560,1.0388286113739014,1.0091490745544434,0.020725879818201065,0.0,5.36
TRIM,0.4763,0.8034,2.0,3370,0,560,1.0388286113739014,1.0091490745544434,0.0,0.0,13.48
SOLVE,0.4763,0.8034,2.0,22298,17,560,1.0388286113739014,1.0091490745544434,0.0,-66.9915771484375,89.192
FULL,0.4763,0.8034,2.0,25621,17,560,1.0388286113739014,1.0091490745544434,0.0,-66.9915771484375,102.484
FEAT,0.4763,0.8034,2.0,6165,0,560,1.0388286113739014,1.0091490745544434,0.0,0.0,24.66
FEAT_A8,0.4763,0.8034,2.0,3034,0,560,1.0388286113739014,1.0091490745544434,0.0,0.0,12.136
EKF,0.4763,0.8034,2.0,3416,0,560,1.0388286113739014,1.0091490745544434,0.0,0.2437445968389511,13.664
EKF_P,0.4763,0.8034,2.0,2339,0,560,1.0388286113739014,1.0091490745544434,0.0,0.24467052519321442,9.356
REFF,0.708,0.769,10.0,1432,0,560,1.036647915840149,1.0084764957427979,0.03363719582557678,0.0,5.728
TRIM,0.708,0.769,10.0,3370,0,560,1.036647915840149,1.0084764957427979,0.0,0.0,13.48
SOLVE,0.708,0.769,10.0,24080,17,560,1.036647915840149,1.0084764957427979,0.0,-35.793792724609375,96.32
FULL,0.708,0.769,10.0,27403,17,560,1.036647915840149,1.0084764957427979,0.0,-35.793792724609375,109.612
FEAT,0.708,0.769,10.0,6165,0,560,1.036647915840149,1.0084764957427979,0.0,0.0,24.66
FEAT_A8,0.708,0.769,10.0,3034,0,560,1.036647915840149,1.0084764957427979,0.0,0.0,12.136
EKF,0.708,0.769,10.0,3416,0,560,1.036647915840149,1.0084764957427979,0.0,0.2359708547592163,13.664
EKF_P,0.708,0.769,10.0,2339,0,560,1.036647915840149,1.0084764957427979,0.0,0.23689678311347961,9.356
REFF,0.5639,0.8481,2.0,1340,0,560,1.1109867095947266,1.0312846899032593,0.017443528398871422,0.0,5.36
TRIM,0.5639,0.8481,2.0,3457,0,560,1.1109867095947266,1.0312846899032593,0.0,0.0,13.828
SOLVE,0.5639,0.8481,2.0,22298,17,560,1.1109867095947266,1.0312846899032593,0.0,-49.77207565307617,89.192
FULL,0.5639,0.8481,2.0,25708,17,560,1.1109867095947266,1.0312846899032593,0.0,-49.77207565307617,102.832
FEAT,0.5639,0.8481,2.0,6165,0,560,1.1109867095947266,1.0312846899032593,0.0,0.0,24.66
FEAT_A8,0.5639,0.8481,2.0,3034,0,560,1.1109867095947266,1.0312846899032593,0.0,0.0,12.136
EKF,0.5639,0.8481,2.0,3416,0,560,1.1109867095947266,1.0312846899032593,0.0,0.23315037786960602,13.664
EKF_P,0.5639,0.8481,2.0,2339,0,560,1.1109867095947266,1.0312846899032593,0.0,0.23407630622386932,9.356
REFF,0.8615,0.7874,2.0,1340,0,560,0.9882573485374451,0.9933638572692871,0.024319564923644066,0.0,5.36
TRIM,0.8615,0.7874,2.0,3382,0,560,0.9882573485374451,0.9933638572692871,0.0,0.0,13.528
SOLVE,0.8615,0.7874,2.0,22298,17,560,0.9882573485374451,0.9933638572692871,0.0,-64.39785766601562,89.192
FULL,0.8615,0.7874,2.0,25633,17,560,0.9882573485374451,0.9933638572692871,0.0,-64.39785766601562,102.532
FEAT,0.8615,0.7874,2.0,6133,0,560,0.9882573485374451,0.9933638572692871,0.0,0.0,24.532
FEAT_A8,0.8615,0.7874,2.0,3034,0,560,0.9882573485374451,0.9933638572692871,0.0,0.0,12.136
EKF,0.8615,0.7874,2.0,3416,0,560,0.9882573485374451,0.9933638572692871,0.0,0.23673002421855927,13.664
EKF_P,0.8615,0.7874,2.0,2339,0,560,0.9882573485374451,0.9933638572692871,0.0,0.23765595257282257,9.356
REFF,0.7755,0.84,10.0,1432,0,560,0.9941548109054565,0.9952300786972046,0.02366085909307003,0.0,5.728
TRIM,0.7755,0.84,10.0,3382,0,560,0.9941548109054565,0.9952300786972046,0.0,0.0,13.528
SOLVE,0.7755,0.84,10.0,23862,17,560,0.9941548109054565,0.9952300786972046,0.0,-53.77817916870117,95.448
FULL,0.7755,0.84,10.0,27197,17,560,0.9941548109054565,0.9952300786972046,0.0,-53.77817916870117,108.788
FEAT,0.7755,0.84,10.0,6133,0,560,0.9941548109054565,0.9952300786972046,0.0,0.0,24.532
FEAT_A8,0.7755,0.84,10.0,3034,0,560,0.9941548109054565,0.9952300786972046,0.0,0.0,12.136
EKF,0.7755,0.84,10.0,3416,0,560,0.9941548109054565,0.9952300786972046,0.0,0.23668569326400757,13.664
EKF_P,0.7755,0.84,10.0,2339,0,560,0.9941548109054565,0.9952300786972046,0.0,0.23761162161827087,9.356
REFF,0.6765,0.9425,10.0,1432,0,560,0.8941836357116699,0.9619054794311523,0.014190377667546272,0.0,5.728
TRIM,0.6765,0.9425,10.0,3483,0,560,0.8941836357116699,0.9619054794311523,0.0,0.0,13.932
SOLVE,0.6765,0.9425,10.0,25250,18,560,0.8941836357116699,0.9619054794311523,0.0,-99.12886047363281,101.0
FULL,0.6765,0.9425,10.0,28686,18,560,0.8941836357116699,0.9619054794311523,0.0,-99.12886047363281,114.744
FEAT,0.6765,0.9425,10.0,6133,0,560,0.8941836357116699,0.9619054794311523,0.0,0.0,24.532
FEAT_A8,0.6765,0.9425,10.0,3034,0,560,0.8941836357116699,0.9619054794311523,0.0,0.0,12.136
EKF,0.6765,0.9425,10.0,3416,0,560,0.8941836357116699,0.9619054794311523,0.0,0.23898865282535553,13.664
EKF_P,0.6765,0.9425,10.0,2339,0,560,0.8941836357116699,0.9619054794311523,0.0,0.23991458117961884,9.356
REFF,0.6839,0.96,2.0,1340,0,560,0.9738965630531311,0.9887815713882446,0.011320610530674458,0.0,5.36
TRIM,0.6839,0.96,2.0,3396,0,560,0.9738965630531311,0.9887815713882446,0.0,0.0,13.584
SOLVE,0.6839,0.96,2.0,23594,18,560,0.9738965630531311,0.9887815713882446,0.0,-121.55033111572266,94.376
FULL,0.6839,0.96,2.0,26943,18,560,0.9738965630531311,0.9887815713882446,0.0,-121.55033111572266,107.772
FEAT,0.6839,0.96,2.0,6133,0,560,0.9738965630531311,0.9887815713882446,0.0,0.0,24.532
FEAT_A8,0.6839,0.96,2.0,3034,0,560,0.9738965630531311,0.9887815713882446,0.0,0.0,12.136
EKF,0.6839,0.96,2.0,3416,0,560,0.9738965630531311,0.9887815713882446,0.0,0.24166987836360931,13.664
EKF_P,0.6839,0.96,2.0,2339,0,560,0.9738965630531311,0.9887815713882446,0.0,0.24259580671787262,9.356
REFF,0.7238,0.7699,2.0,1340,0,560,1.1251723766326904,1.0356537103652954,0.029036452993750572,0.0,5.36
TRIM,0.7238,0.7699,2.0,3457,0,560,1.1251723766326904,1.0356537103652954,0.0,0.0,13.828
SOLVE,0.7238,0.7699,2.0,22407,17,560,1.1251723766326904,1.0356537103652954,0.0,-43.44903564453125,89.628
FULL,0.7238,0.7699,2.0,25817,17,560,1.1251723766326904,1.0356537103652954,0.0,-43.44903564453125,103.268
FEAT,0.7238,0.7699,2.0,6133,0,560,1.1251723766326904,1.0356537103652954,0.0,0.0,24.532
FEAT_A8,0.7238,0.7699,2.0,3034,0,560,1.1251723766326904,1.0356537103652954,0.0,0.0,12.136
EKF,0.7238,0.7699,2.0,3416,0,560,1.1251723766326904,1.0356537103652954,0.0,0.2352881282567978,13.664
EKF_P,0.7238,0.7699,2.0,2339,0,560,1.1251723766326904,1.0356537103652954,0.0,0.2362140566110611,9.356
REFF,0.4777,0.7965,10.0,1432,0,560,1.005947470664978,0.9989384412765503,0.027328932657837868,0.0,5.728
TRIM,0.4777,0.7965,10.0,3376,0,560,1.005947470664978,0.9989384412765503,0.0,0.0,13.504
SOLVE,0.4777,0.7965,10.0,23862,17,560,1.005947470664978,0.9989384412765503,0.0,-55.698001861572266,95.448
FULL,0.4777,0.7965,10.0,27191,17,560,1.005947470664978,0.9989384412765503,0.0,-55.698001861572266,108.764
FEAT,0.4777,0.7965,10.0,6133,0,560,1.005947470664978,0.9989384412765503,0.0,0.0,24.532
FEAT_A8,0.4777,0.7965,10.0,3034,0,560,1.005947470664978,0.9989384412765503,0.0,0.0,12.136
EKF,0.4777,0.7965,10.0,3416,0,560,1.005947470664978,0.9989384412765503,0.0,0.23994477093219757,13.664
EKF_P,0.4777,0.7965,10.0,2339,0,560,1.005947470664978,0.9989384412765503,0.0,0.24087069928646088,9.356
REFF,0.2034,0.8243,2.0,1340,0,560,1.0035055875778198,0.9981729388237,0.03168760612607002,0.0,5.36
TRIM,0.2034,0.8243,2.0,3376,0,560,1.0035055875778198,0.9981729388237,0.0,0.0,13.504
SOLVE,0.2034,0.8243,2.0,23594,18,560,1.0035055875778198,0.9981729388237,0.0,-81.68746185302734,94.376
FULL,0.2034,0.8243,2.0,26923,18,560,1.0035055875778198,0.9981729388237,0.0,-81.68746185302734,107.692
FEAT,0.2034,0.8243,2.0,6133,0,560,1.0035055875778198,0.9981729388237,0.0,0.0,24.532
FEAT_A8,0.2034,0.8243,2.0,3034,0,560,1.0035055875778198,0.9981729388237,0.0,0.0,12.136
