fold,direction,cycle,SOH,temp_C,SOC,SOP_meas_W,SOP_A0_W,SOP_A8_W,k_f,k_s,limit_hit
BOOST_REST,charge,273,0.9594,10,0.300,57.80,57.67,57.81,1.0375,1.0096,current
BOOST_REST,charge,273,0.9594,25,0.200,55.77,55.27,55.37,1.0375,1.0096,current
BOOST_REST,charge,273,0.9594,10,0.200,56.84,56.88,57.03,1.0375,1.0096,current
BOOST_REST,charge,273,0.9594,25,0.150,55.03,54.39,54.49,1.0375,1.0096,current
BOOST_REST,charge,273,0.9594,10,0.150,56.16,55.96,56.05,1.0375,1.0096,current
BOOST_REST,charge,273,0.9594,25,0.100,54.24,53.86,54.00,1.0375,1.0096,current
BOOST_REST,charge,273,0.9594,10,0.100,55.52,56.25,53.91,1.0375,1.0096,voltage
BOOST_REST,charge,273,0.9594,25,0.050,54.01,,,1.0375,1.0096,out-of-hull
BOOST_REST,charge,273,0.9594,10,0.050,55.19,,,1.0375,1.0096,out-of-hull
BOOST_REST,charge,273,0.9594,25,0.020,53.33,,,1.0375,1.0096,out-of-hull
BOOST_REST,charge,273,0.9594,25,0.005,52.18,,,1.0375,1.0096,out-of-hull
BOOST_REST,charge,393,0.9463,25,0.950,14.34,14.06,12.50,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,10,0.950,10.25,9.38,9.38,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,25,0.900,21.33,28.12,25.00,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,10,0.900,14.46,12.50,12.50,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,25,0.800,36.57,46.88,43.75,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,10,0.800,29.07,34.38,34.38,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,25,0.700,61.84,61.08,61.18,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.700,51.23,53.12,50.00,1.0457,1.0117,voltage
BOOST_REST,charge,393,0.9463,25,0.600,60.82,59.77,59.86,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.600,61.60,60.64,60.74,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,25,0.500,59.04,58.79,58.89,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.500,60.08,59.81,59.96,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,25,0.400,57.79,57.42,57.52,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.400,58.86,58.59,58.79,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,25,0.300,56.92,56.45,56.59,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.300,58.03,57.71,57.81,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,25,0.200,55.90,55.27,55.37,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.200,57.10,56.93,57.08,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,25,0.150,55.18,54.39,54.49,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,10,0.150,56.44,55.96,56.15,1.0457,1.0117,current
BOOST_REST,charge,393,0.9463,25,0.100,54.40,,,1.0457,1.0117,out-of-hull
BOOST_REST,charge,393,0.9463,10,0.100,55.80,,,1.0457,1.0117,out-of-hull
BOOST_REST,charge,393,0.9463,25,0.050,54.17,,,1.0457,1.0117,out-of-hull
BOOST_REST,charge,393,0.9463,10,0.050,55.44,,,1.0457,1.0117,out-of-hull
BOOST_REST,charge,393,0.9463,25,0.020,53.59,,,1.0457,1.0117,out-of-hull
BOOST_REST,charge,393,0.9463,25,0.005,52.52,,,1.0457,1.0117,out-of-hull
BOOST_REST,charge,522,0.9340,25,0.950,13.63,14.06,12.50,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,10,0.950,9.45,9.38,7.81,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,25,0.900,20.04,28.12,25.00,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,10,0.900,13.29,12.50,12.50,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,25,0.800,36.03,46.88,43.75,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,10,0.800,28.68,34.38,34.38,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,25,0.700,61.95,61.08,61.23,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.700,48.96,53.12,50.00,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,25,0.600,60.93,60.16,60.25,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.600,61.79,61.18,75.00,1.0576,1.0149,voltage
BOOST_REST,charge,522,0.9340,25,0.500,59.14,58.79,58.89,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.500,60.26,100.00,60.06,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,25,0.400,57.91,57.52,57.62,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.400,59.06,58.69,58.89,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,25,0.300,57.04,56.54,56.74,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.300,58.25,57.81,58.01,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,25,0.200,56.06,55.27,55.42,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.200,57.38,57.03,57.23,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,25,0.150,55.39,54.39,54.49,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,10,0.150,56.77,56.05,56.25,1.0576,1.0149,current
BOOST_REST,charge,522,0.9340,25,0.100,54.60,,,1.0576,1.0149,out-of-hull
BOOST_REST,charge,522,0.9340,10,0.100,56.05,,,1.0576,1.0149,out-of-hull
BOOST_REST,charge,522,0.9340,25,0.050,54.37,,,1.0576,1.0149,out-of-hull
BOOST_REST,charge,522,0.9340,10,0.050,55.67,,,1.0576,1.0149,out-of-hull
BOOST_REST,charge,522,0.9340,25,0.020,53.94,,,1.0576,1.0149,out-of-hull
BOOST_REST,charge,522,0.9340,25,0.005,53.04,,,1.0576,1.0149,out-of-hull
BOOST_REST,charge,641,0.9264,25,0.950,12.95,14.06,12.50,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,10,0.950,8.48,9.38,7.81,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,25,0.900,18.89,25.00,25.00,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,10,0.900,12.09,12.50,12.50,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,25,0.800,35.33,46.88,43.75,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,10,0.800,28.06,35.94,34.38,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,25,0.700,62.05,61.04,61.23,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.700,46.38,51.56,48.44,1.0672,1.0175,voltage
BOOST_REST,charge,641,0.9264,25,0.600,61.01,59.67,59.86,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.600,61.97,60.55,60.79,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,25,0.500,59.25,58.79,58.98,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.500,60.46,100.00,60.16,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,25,0.400,58.02,57.52,57.71,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.400,59.30,58.79,58.98,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,25,0.300,57.17,56.54,56.74,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.300,58.51,57.91,58.11,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,25,0.200,56.19,55.18,55.37,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.200,57.63,56.93,57.23,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,25,0.150,55.52,54.39,54.59,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,10,0.150,56.98,56.10,56.35,1.0672,1.0175,current
BOOST_REST,charge,641,0.9264,25,0.100,54.76,,,1.0672,1.0175,out-of-hull
BOOST_REST,charge,641,0.9264,10,0.100,56.30,,,1.0672,1.0175,out-of-hull
BOOST_REST,charge,641,0.9264,25,0.050,54.52,,,1.0672,1.0175,out-of-hull
BOOST_REST,charge,641,0.9264,25,0.020,54.04,,,1.0672,1.0175,out-of-hull
BOOST_REST,charge,641,0.9264,25,0.005,53.10,,,1.0672,1.0175,out-of-hull
BOOST_REST,charge,762,0.9191,25,0.950,12.15,12.50,12.50,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,10,0.950,7.19,7.81,7.81,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,25,0.900,17.50,25.00,25.00,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,10,0.900,10.50,12.50,10.94,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,25,0.800,34.57,46.88,43.75,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,10,0.800,27.37,35.94,34.38,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,25,0.700,62.20,61.04,61.23,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.700,43.93,50.00,46.88,1.0836,1.0218,voltage
BOOST_REST,charge,762,0.9191,25,0.600,61.11,59.81,60.01,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.600,62.17,60.79,61.04,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,25,0.500,59.38,58.79,58.98,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.500,60.65,100.00,60.25,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,25,0.400,58.17,57.57,57.81,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.400,59.54,58.89,59.18,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,25,0.300,57.33,56.64,56.84,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.300,58.78,57.96,58.30,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,25,0.200,56.36,55.08,55.37,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.200,57.95,56.88,57.23,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,25,0.150,55.71,54.39,54.59,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,10,0.150,57.55,56.15,56.54,1.0836,1.0218,current
BOOST_REST,charge,762,0.9191,25,0.100,54.97,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,762,0.9191,10,0.100,56.89,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,762,0.9191,25,0.050,54.71,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,762,0.9191,10,0.050,56.53,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,762,0.9191,25,0.020,54.55,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,762,0.9191,10,0.020,56.10,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,762,0.9191,25,0.005,53.63,,,1.0836,1.0218,out-of-hull
BOOST_REST,charge,867,0.9103,25,0.950,10.99,12.50,10.94,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,10,0.950,6.13,7.81,6.25,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,25,0.900,15.64,25.00,15.62,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,10,0.900,9.38,10.94,9.38,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,25,0.800,33.68,46.88,37.50,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,10,0.800,26.21,35.94,28.12,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,25,0.700,59.17,61.13,54.69,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,10,0.700,40.74,50.00,39.06,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,25,0.600,61.27,60.45,61.23,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,10,0.600,60.08,61.72,56.25,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,25,0.500,59.55,58.79,59.57,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,10,0.500,60.93,59.96,61.04,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,25,0.400,58.37,57.67,58.50,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,10,0.400,59.87,58.98,60.16,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,25,0.300,57.55,56.64,57.42,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,10,0.300,59.14,58.01,59.18,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,25,0.200,56.63,55.08,55.96,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,10,0.200,58.31,56.84,100.00,1.3033,1.0843,voltage
BOOST_REST,charge,867,0.9103,25,0.150,56.01,54.39,55.27,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,10,0.150,57.93,56.25,57.57,1.3033,1.0843,current
BOOST_REST,charge,867,0.9103,25,0.100,55.27,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,867,0.9103,10,0.100,57.28,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,867,0.9103,25,0.050,54.98,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,867,0.9103,10,0.050,56.87,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,867,0.9103,25,0.020,54.92,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,867,0.9103,10,0.020,56.41,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,867,0.9103,25,0.005,54.06,,,1.3033,1.0843,out-of-hull
BOOST_REST,charge,986,0.8946,25,0.950,10.13,12.50,12.50,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,10,0.950,5.46,7.81,7.81,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,25,0.900,14.45,28.12,26.56,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,10,0.900,8.68,10.94,10.16,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,25,0.800,32.25,46.88,43.75,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,10,0.800,25.02,35.94,32.81,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,25,0.700,56.20,61.13,61.43,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,10,0.700,38.40,46.88,43.75,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,25,0.600,61.42,60.55,60.84,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,10,0.600,56.68,61.82,62.50,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,25,0.500,59.76,58.94,59.28,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,10,0.500,61.18,60.16,60.64,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,25,0.400,58.59,57.76,58.11,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,10,0.400,60.15,59.18,100.00,1.1079,1.0283,voltage
BOOST_REST,charge,986,0.8946,25,0.300,57.78,56.74,57.03,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,10,0.300,59.43,58.20,58.64,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,25,0.200,56.88,55.08,55.42,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,10,0.200,58.61,57.03,57.52,1.1079,1.0283,current
BOOST_REST,charge,986,0.8946,25,0.150,56.28,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,10,0.150,58.27,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,25,0.100,55.52,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,10,0.100,57.61,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,25,0.050,55.20,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,10,0.050,57.17,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,25,0.020,55.05,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,10,0.020,56.86,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,986,0.8946,25,0.005,54.59,,,1.1079,1.0283,out-of-hull
BOOST_REST,charge,1100,0.8879,25,0.950,9.37,12.50,10.94,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,10,0.950,4.87,7.81,7.03,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,25,0.900,13.45,28.12,26.56,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,10,0.900,8.20,10.94,9.38,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,25,0.800,31.48,46.88,43.75,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,10,0.800,24.30,35.94,32.81,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,25,0.700,53.65,61.23,75.00,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,10,0.700,36.45,46.88,42.19,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,25,0.600,61.51,59.96,60.25,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,10,0.600,54.46,61.04,75.00,1.1279,1.0336,voltage
BOOST_REST,charge,1100,0.8879,25,0.500,59.89,58.98,59.28,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,10,0.500,61.35,60.25,60.74,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,25,0.400,58.75,57.76,58.11,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,10,0.400,60.38,59.18,59.77,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,25,0.300,57.95,56.74,57.13,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,10,0.300,59.70,58.30,58.89,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,25,0.200,57.06,55.08,55.47,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,10,0.200,58.91,57.03,57.62,1.1279,1.0336,current
BOOST_REST,charge,1100,0.8879,25,0.150,56.47,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,10,0.150,58.60,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,25,0.100,55.70,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,10,0.100,57.88,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,25,0.050,55.37,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,10,0.050,57.47,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,25,0.020,55.23,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,10,0.020,57.24,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1100,0.8879,25,0.005,54.75,,,1.1279,1.0336,out-of-hull
BOOST_REST,charge,1220,0.8650,10,1.000,0.04,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,25,0.950,8.34,14.06,12.50,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,10,0.950,4.28,9.38,7.81,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,25,0.900,12.16,15.62,14.06,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,10,0.900,7.55,10.16,9.38,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,25,0.800,29.73,46.88,42.19,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,10,0.800,22.63,35.94,31.25,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,25,0.700,49.77,61.33,56.25,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,10,0.700,33.79,45.31,40.62,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,25,0.600,61.78,59.77,60.21,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,10,0.600,50.81,60.94,75.00,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,25,0.500,60.17,59.08,59.47,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,10,0.500,61.68,60.45,75.00,1.1447,1.0381,voltage
BOOST_REST,charge,1220,0.8650,25,0.400,59.05,57.91,58.40,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,10,0.400,60.74,59.57,60.25,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,25,0.300,58.27,56.84,57.32,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,10,0.300,60.09,58.50,59.23,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,25,0.200,57.44,55.08,55.62,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,10,0.200,59.34,57.23,58.01,1.1447,1.0381,current
BOOST_REST,charge,1220,0.8650,25,0.150,56.92,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,10,0.150,59.11,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,25,0.100,56.11,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,10,0.100,58.38,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,25,0.050,55.71,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,10,0.050,57.92,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,25,0.020,55.71,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,10,0.020,57.86,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,25,0.005,55.62,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1220,0.8650,10,0.005,57.62,,,1.1447,1.0381,out-of-hull
BOOST_REST,charge,1333,0.8528,10,1.000,0.07,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,25,0.950,7.87,14.06,12.50,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,10,0.950,4.00,9.38,7.81,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,25,0.900,11.60,25.00,15.62,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,10,0.900,7.24,10.94,9.38,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,25,0.800,28.79,48.44,43.75,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,10,0.800,21.77,35.94,31.25,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,25,0.700,48.00,61.28,56.25,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,10,0.700,32.52,43.75,39.06,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,25,0.600,61.87,59.77,60.25,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,10,0.600,49.26,61.04,56.25,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,25,0.500,60.31,59.08,59.57,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,10,0.500,61.85,60.64,61.33,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,25,0.400,59.20,58.01,58.50,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,10,0.400,60.94,100.00,60.45,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,25,0.300,58.44,56.79,57.32,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,10,0.300,60.30,58.59,59.38,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,25,0.200,57.62,54.98,55.57,1.1456,1.0384,current
BOOST_REST,charge,1333,0.8528,10,0.200,59.55,57.32,100.00,1.1456,1.0384,voltage
BOOST_REST,charge,1333,0.8528,25,0.150,57.11,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,10,0.150,59.34,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,25,0.100,56.31,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,10,0.100,58.64,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,25,0.050,55.89,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,10,0.050,58.16,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,25,0.020,55.89,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,10,0.020,58.11,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,25,0.005,55.84,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1333,0.8528,10,0.005,57.92,,,1.1456,1.0384,out-of-hull
BOOST_REST,charge,1559,0.8371,25,1.000,0.12,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,1.000,0.14,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,25,0.950,6.66,12.50,10.94,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,10,0.950,3.31,8.59,7.03,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,25,0.900,10.34,25.00,15.62,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,10,0.900,6.65,10.94,9.38,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,25,0.800,27.29,46.88,40.62,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,10,0.800,19.62,34.38,29.69,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,25,0.700,43.93,61.13,53.12,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,10,0.700,29.56,43.75,37.50,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,25,0.600,62.05,60.60,75.00,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,10,0.600,46.25,62.50,51.56,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,25,0.500,60.58,59.18,59.86,1.1928,1.0512,current
BOOST_REST,charge,1559,0.8371,10,0.500,62.24,60.84,61.82,1.1928,1.0512,current
BOOST_REST,charge,1559,0.8371,25,0.400,59.55,58.11,58.79,1.1928,1.0512,current
BOOST_REST,charge,1559,0.8371,10,0.400,61.46,59.96,75.00,1.1928,1.0512,voltage
BOOST_REST,charge,1559,0.8371,25,0.300,58.82,56.84,57.62,1.1928,1.0512,current
BOOST_REST,charge,1559,0.8371,10,0.300,60.87,58.79,59.86,1.1928,1.0512,current
BOOST_REST,charge,1559,0.8371,25,0.200,58.02,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,0.200,60.08,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,25,0.150,57.49,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,0.150,59.88,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,25,0.100,56.71,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,0.100,59.23,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,25,0.050,56.31,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,0.050,58.79,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,25,0.020,56.33,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,0.020,58.76,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,25,0.005,56.28,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1559,0.8371,10,0.005,58.55,,,1.1928,1.0512,out-of-hull
BOOST_REST,charge,1685,0.8180,25,1.000,0.40,,,1.1952,1.0519,out-of-hull
BOOST_REST,charge,1685,0.8180,10,1.000,0.22,,,1.1952,1.0519,out-of-hull
