cell,cycle,SOC,direction,I_A,tau_s,tau_actual_s,T_C,rest_before_s,V_pre_V,V_tau_V,R_mOhm,CAP_Ah,SOH
RPC_US06,393,0.1979,discharge,-30.0,10.0,9.0,,300.0,3.4475,2.8592,19.61,2.8203,0.94633
RPC_US06,393,0.1509,discharge,-29.64,2.0,2.0,,300.0,3.4037,2.8348,19.1937,2.8203,0.94633
RPC_US06,393,0.1509,discharge,-29.64,10.0,9.0,,300.0,3.4037,2.5497,28.8124,2.8203,0.94633
RPC_US06,393,0.1039,discharge,-14.069,2.0,2.0,,300.0,3.356,2.5493,57.3388,2.8203,0.94633
RPC_US06,393,0.1039,discharge,-14.069,10.0,9.0,,300.0,3.356,2.5499,57.2962,2.8203,0.94633
RPC_US06,393,0.0758,discharge,-7.353,2.0,2.0,,300.0,3.2174,2.5496,90.8176,2.8203,0.94633
RPC_US06,393,0.0758,discharge,-7.353,10.0,9.01,,300.0,3.2174,2.5499,90.7768,2.8203,0.94633
RPC_US06,393,0.0621,discharge,-4.846,2.0,2.0,,300.0,3.0892,2.5498,111.298,2.8203,0.94633
RPC_US06,393,0.0621,discharge,-4.846,10.0,9.0,,300.0,3.0892,2.5499,111.2773,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.824,2.0,2.0,,1709.3,4.1731,3.7536,14.0659,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.824,10.0,9.0,,1709.3,4.1731,3.6953,16.0207,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.823,2.0,2.0,,300.0,4.0922,3.7258,12.286,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.823,10.0,9.0,,300.0,4.0922,3.6746,14.0029,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.746,2.0,2.0,,300.0,4.0748,3.7215,11.877,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.746,10.0,9.0,,300.0,4.0748,3.6527,14.1899,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.717,2.0,2.0,,300.0,4.0146,3.6555,12.0842,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.717,10.0,9.0,,300.0,4.0146,3.5756,14.7729,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.742,2.0,2.0,,300.0,3.9184,3.5724,11.6336,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.742,10.0,9.0,,300.0,3.9184,3.5038,13.9401,2.8203,0.94633
RPC_US06,393,0.6211,discharge,-29.713,2.0,2.0,,300.0,3.8366,3.4992,11.3553,2.8203,0.94633
RPC_US06,393,0.6211,discharge,-29.713,10.0,9.0,,300.0,3.8366,3.4256,13.8323,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.684,2.0,2.0,,300.0,3.7311,3.3981,11.2182,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.684,10.0,9.0,,300.0,3.7311,3.3179,13.92,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.653,2.0,2.0,,300.0,3.6499,3.3168,11.2333,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.653,10.0,9.0,,300.0,3.6499,3.2311,14.1234,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.596,2.0,2.0,,300.0,3.5887,3.2489,11.4811,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.596,10.0,9.0,,300.0,3.5887,3.1529,14.7247,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.468,2.0,2.0,,300.0,3.5074,3.1453,12.2879,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.468,10.0,9.0,,300.0,3.5074,3.0301,16.1972,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.796,2.0,2.0,,300.0,3.4473,3.0699,13.106,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.796,10.0,9.0,,300.0,3.4473,2.8745,19.8917,2.8203,0.94633
RPC_US06,393,0.152,discharge,-19.181,2.0,2.0,,300.0,3.4035,3.0942,16.1249,2.8203,0.94633
RPC_US06,393,0.152,discharge,-19.181,10.0,9.0,,300.0,3.4035,2.8122,30.8266,2.8203,0.94633
RPC_US06,393,0.1059,discharge,-8.729,2.0,2.0,,300.0,3.3541,3.1508,23.2888,2.8203,0.94633
RPC_US06,393,0.1059,discharge,-8.729,10.0,9.0,,300.0,3.3541,2.9375,47.7232,2.8203,0.94633
RPC_US06,393,0.078,discharge,-4.868,2.0,2.0,,300.0,3.2131,3.0608,31.2859,2.8203,0.94633
RPC_US06,393,0.078,discharge,-4.868,10.0,9.0,,300.0,3.2131,2.8995,64.4207,2.8203,0.94633
RPC_US06,393,0.064,discharge,-3.216,2.0,2.0,,300.0,3.0804,2.9636,36.3218,2.8203,0.94633
RPC_US06,393,0.064,discharge,-3.216,10.0,9.0,,300.0,3.0804,2.845,73.2033,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.833,2.0,2.0,,1712.1,4.1731,3.7526,14.0951,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.833,10.0,9.0,,1712.1,4.1731,3.6943,16.0493,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.828,2.0,2.0,,300.0,4.092,3.7248,12.3106,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.828,10.0,9.0,,300.0,4.092,3.674,14.0137,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.754,2.0,2.0,,300.0,4.0749,3.7207,11.9043,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.754,10.0,9.0,,300.0,4.0749,3.6515,14.23,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.724,2.0,2.0,,300.0,4.0144,3.6548,12.0982,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.724,10.0,9.0,,300.0,4.0144,3.5746,14.7964,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.746,2.0,2.0,,300.0,3.9183,3.5719,11.6451,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.746,10.0,9.0,,300.0,3.9183,3.5032,13.9546,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.718,2.0,2.0,,300.0,3.8364,3.4986,11.3668,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.718,10.0,9.0,,300.0,3.8364,3.4248,13.8502,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.69,2.0,2.0,,300.0,3.731,3.3974,11.2363,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.69,10.0,9.0,,300.0,3.731,3.317,13.9443,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.662,2.0,2.0,,300.0,3.6497,3.3161,11.2469,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.662,10.0,9.0,,300.0,3.6497,3.2302,14.1429,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.606,2.0,2.0,,300.0,3.5885,3.2481,11.4977,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.606,10.0,9.0,,300.0,3.5885,3.1519,14.747,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.486,2.0,2.0,,300.0,3.5075,3.144,12.3277,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.486,10.0,9.0,,300.0,3.5075,3.0277,16.2719,2.8203,0.94633
RPC_US06,393,0.1981,discharge,-28.98,2.0,2.0,,300.0,3.4472,3.0656,13.1677,2.8203,0.94633
RPC_US06,393,0.1981,discharge,-28.98,10.0,9.0,,300.0,3.4472,2.8633,20.1484,2.8203,0.94633
RPC_US06,393,0.1514,discharge,-27.531,2.0,2.0,,300.0,3.4031,2.9418,16.7557,2.8203,0.94633
RPC_US06,393,0.1053,discharge,-16.655,2.0,2.0,,300.0,3.3549,2.9195,26.1423,2.8203,0.94633
RPC_US06,393,0.0776,discharge,-10.204,2.0,2.0,,300.0,3.2142,2.8497,35.723,2.8203,0.94633
RPC_US06,393,0.0637,discharge,-7.223,2.0,2.0,,300.0,3.0821,2.7792,41.9326,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.834,2.0,2.0,,1714.0,4.1729,3.7524,14.0949,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.834,10.0,9.0,,1714.0,4.1729,3.6944,16.039,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.829,2.0,2.0,,300.0,4.0922,3.7249,12.3133,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.829,10.0,9.0,,300.0,4.0922,3.6738,14.0264,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.755,2.0,2.0,,300.0,4.0747,3.7206,11.9007,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.755,10.0,9.0,,300.0,4.0747,3.6513,14.2298,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.727,2.0,2.0,,300.0,4.0142,3.6545,12.1003,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.727,10.0,9.0,,300.0,4.0142,3.5744,14.7949,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.748,2.0,2.0,,300.0,3.9183,3.5718,11.6476,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.748,10.0,9.0,,300.0,3.9183,3.503,13.9604,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.721,2.0,2.0,,300.0,3.8363,3.4983,11.3722,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.721,10.0,9.0,,300.0,3.8363,3.4246,13.8519,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.694,2.0,2.0,,300.0,3.7307,3.397,11.2381,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.694,10.0,9.0,,300.0,3.7307,3.3166,13.9458,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.664,2.0,1.0,,300.0,3.6496,3.3347,10.6156,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.664,10.0,9.0,,300.0,3.6496,3.2297,14.1552,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.609,2.0,2.0,,300.0,3.5884,3.2478,11.5033,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.609,10.0,9.0,,300.0,3.5884,3.1513,14.7624,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.496,2.0,2.0,,300.0,3.5072,3.1434,12.3339,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.496,10.0,9.0,,300.0,3.5072,3.0264,16.3005,2.8203,0.94633
RPC_US06,393,0.1981,discharge,-29.004,2.0,2.0,,300.0,3.4467,3.0643,13.1846,2.8203,0.94633
RPC_US06,393,0.1981,discharge,-29.004,10.0,9.0,,300.0,3.4467,2.859,20.2631,2.8203,0.94633
RPC_US06,393,0.1515,discharge,-26.103,2.0,2.0,,300.0,3.403,2.9637,16.8295,2.8203,0.94633
RPC_US06,393,0.1054,discharge,-15.739,2.0,2.0,,300.0,3.3549,2.9432,26.158,2.8203,0.94633
RPC_US06,393,0.0776,discharge,-9.507,2.0,1.0,,300.0,3.2156,2.9451,28.453,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-6.675,2.0,2.0,,300.0,3.0843,2.8092,41.2116,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.834,2.0,2.0,,1714.3,4.1728,3.7522,14.0978,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.834,10.0,9.0,,1714.3,4.1728,3.6939,16.0519,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.831,2.0,2.0,,300.0,4.0921,3.7246,12.3192,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.831,10.0,9.0,,300.0,4.0921,3.6735,14.0321,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.758,2.0,2.0,,300.0,4.0748,3.7203,11.913,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.758,10.0,9.0,,300.0,4.0748,3.6507,14.2519,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.73,2.0,2.0,,300.0,4.014,3.654,12.1088,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.73,10.0,9.0,,300.0,4.014,3.5739,14.803,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.751,2.0,2.0,,300.0,3.9182,3.5713,11.6601,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.751,10.0,9.0,,300.0,3.9182,3.5025,13.9726,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.725,2.0,2.0,,300.0,3.8362,3.498,11.3776,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.725,10.0,9.0,,300.0,3.8362,3.4241,13.8638,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.698,2.0,2.0,,300.0,3.7305,3.3965,11.2465,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.698,10.0,9.0,,300.0,3.7305,3.3162,13.9504,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.669,2.0,2.0,,300.0,3.6492,3.3153,11.254,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.669,10.0,9.0,,300.0,3.6492,3.2291,14.1593,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.615,2.0,2.0,,300.0,3.5881,3.2471,11.5142,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.615,10.0,9.0,,300.0,3.5881,3.1505,14.776,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.508,2.0,1.0,,300.0,3.507,3.1658,11.5628,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.508,10.0,9.01,,300.0,3.507,3.0245,16.3512,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.768,2.0,2.0,,300.0,3.4467,3.0647,13.2786,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.768,10.0,9.0,,300.0,3.4467,2.8579,20.4672,2.8203,0.94633
RPC_US06,393,0.1516,discharge,-25.152,2.0,2.0,,300.0,3.4026,2.9839,16.6465,2.8203,0.94633
RPC_US06,393,0.1054,discharge,-15.14,2.0,2.0,,300.0,3.3549,2.9645,25.786,2.8203,0.94633
RPC_US06,393,0.0777,discharge,-9.001,2.0,2.0,,300.0,3.2158,2.8992,35.1758,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-6.182,2.0,2.0,,300.0,3.0848,2.834,40.5664,2.8203,0.94633
RPC_US06,393,0.9982,discharge,-20.112,2.0,2.0,,1717.4,4.1727,3.8751,14.7971,2.8203,0.94633
RPC_US06,393,0.9982,discharge,-20.112,10.0,9.0,,1717.4,4.1727,3.825,17.2882,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.854,2.0,2.0,,300.0,4.0919,3.7218,12.3972,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.854,10.0,9.0,,300.0,4.0919,3.6706,14.1122,2.8203,0.94633
RPC_US06,393,0.9032,discharge,-29.766,2.0,2.0,,300.0,4.0746,3.7195,11.9297,2.8203,0.94633
RPC_US06,393,0.9032,discharge,-29.766,10.0,9.0,,300.0,4.0746,3.6498,14.2713,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.733,2.0,2.0,,300.0,4.0138,3.6537,12.1111,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.733,10.0,9.01,,300.0,4.0138,3.5735,14.8085,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.753,2.0,2.0,,300.0,3.9181,3.5711,11.6625,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.753,10.0,9.0,,300.0,3.9181,3.5022,13.9782,2.8203,0.94633
RPC_US06,393,0.6211,discharge,-29.724,2.0,2.0,,300.0,3.8364,3.4979,11.3879,2.8203,0.94633
RPC_US06,393,0.6211,discharge,-29.724,10.0,9.0,,300.0,3.8364,3.4239,13.8774,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.699,2.0,2.0,,300.0,3.7303,3.3963,11.2462,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.699,10.0,9.0,,300.0,3.7303,3.3159,13.9533,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.673,2.0,2.0,,300.0,3.6492,3.315,11.2628,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.673,10.0,9.0,,300.0,3.6492,3.2286,14.1745,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.623,2.0,2.0,,300.0,3.588,3.2468,11.5181,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.623,10.0,9.0,,300.0,3.588,3.1497,14.7959,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.516,2.0,2.0,,300.0,3.5075,3.1422,12.3763,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.516,10.0,9.0,,300.0,3.5075,3.023,16.4148,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.927,2.0,2.0,,300.0,3.4475,3.0635,13.2748,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.927,10.0,9.0,,300.0,3.4475,2.854,20.5172,2.8203,0.94633
RPC_US06,393,0.1517,discharge,-23.877,2.0,2.0,,300.0,3.4026,3.0032,16.7274,2.8203,0.94633
RPC_US06,393,0.1517,discharge,-23.877,10.0,9.0,,300.0,3.4026,2.5005,37.7811,2.8203,0.94633
RPC_US06,393,0.1055,discharge,-14.323,2.0,2.0,,300.0,3.356,2.9857,25.8535,2.8203,0.94633
RPC_US06,393,0.0777,discharge,-8.489,2.0,2.0,,300.0,3.2225,2.9281,34.6802,2.8203,0.94633
RPC_US06,393,0.0777,discharge,-8.489,10.0,8.61,,300.0,3.2225,2.4993,85.1926,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-5.637,2.0,1.0,,300.0,3.0951,2.9115,32.5691,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-5.637,10.0,9.01,,300.0,3.0951,2.532,99.8891,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.501,2.0,2.0,,1717.3,4.1727,3.7554,14.1455,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.501,10.0,9.0,,1717.3,4.1727,3.6976,16.1048,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.84,2.0,2.0,,300.0,4.0919,3.7236,12.3425,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.84,10.0,9.0,,300.0,4.0919,3.6722,14.065,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.765,2.0,2.0,,300.0,4.0744,3.7195,11.9232,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.765,10.0,9.0,,300.0,4.0744,3.6497,14.2682,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.741,2.0,2.0,,300.0,4.0136,3.6529,12.128,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.741,10.0,9.0,,300.0,4.0136,3.5727,14.8247,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.76,2.0,2.0,,300.0,3.9179,3.5706,11.6702,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.76,10.0,9.0,,300.0,3.9179,3.5014,13.9955,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.733,2.0,2.0,,300.0,3.8362,3.497,11.4084,2.8203,0.94633
RPC_US06,393,0.6212,discharge,-29.733,10.0,9.0,,300.0,3.8362,3.4229,13.9006,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.707,2.0,2.0,,300.0,3.7301,3.3956,11.26,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.707,10.0,9.0,,300.0,3.7301,3.315,13.9731,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.68,2.0,2.0,,300.0,3.649,3.3141,11.2837,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.68,10.0,9.0,,300.0,3.649,3.2277,14.1947,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.631,2.0,2.0,,300.0,3.5878,3.2458,11.542,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.631,10.0,9.0,,300.0,3.5878,3.1487,14.8189,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.533,2.0,2.0,,300.0,3.5071,3.1406,12.4098,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.533,10.0,9.0,,300.0,3.5071,3.0208,16.4663,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.968,2.0,1.0,,300.0,3.4468,3.0905,12.3,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.968,10.0,9.0,,300.0,3.4468,2.8472,20.6991,2.8203,0.94633
RPC_US06,393,0.1518,discharge,-22.757,2.0,2.0,,300.0,3.402,3.0199,16.7908,2.8203,0.94633
RPC_US06,393,0.1518,discharge,-22.757,10.0,9.0,,300.0,3.402,2.561,36.9565,2.8203,0.94633
RPC_US06,393,0.1055,discharge,-13.798,2.0,2.0,,300.0,3.3552,3.0001,25.7356,2.8203,0.94633
RPC_US06,393,0.1055,discharge,-13.798,10.0,8.52,,300.0,3.3552,2.4993,62.0307,2.8203,0.94633
RPC_US06,393,0.0778,discharge,-7.953,2.0,1.0,,300.0,3.2204,2.9968,28.1161,2.8203,0.94633
RPC_US06,393,0.0778,discharge,-7.953,10.0,9.0,,300.0,3.2204,2.5274,87.1397,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-5.659,2.0,2.0,,300.0,3.0926,2.8617,40.7997,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-5.659,10.0,9.0,,300.0,3.0926,2.5177,101.5841,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.826,2.0,1.0,,1718.7,4.1726,3.7702,13.4916,2.8203,0.94633
RPC_US06,393,0.9973,discharge,-29.826,10.0,9.0,,1718.7,4.1726,3.6928,16.0866,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.841,2.0,2.0,,300.0,4.0919,3.7236,12.3421,2.8203,0.94633
RPC_US06,393,0.9503,discharge,-29.841,10.0,9.0,,300.0,4.0919,3.672,14.0712,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.77,2.0,2.0,,300.0,4.0746,3.7193,11.935,2.8203,0.94633
RPC_US06,393,0.9033,discharge,-29.77,10.0,9.0,,300.0,4.0746,3.6493,14.2864,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.743,2.0,2.0,,300.0,4.0134,3.6526,12.1306,2.8203,0.94633
RPC_US06,393,0.8093,discharge,-29.743,10.0,9.0,,300.0,4.0134,3.5722,14.8337,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.764,2.0,2.0,,300.0,3.918,3.5701,11.6888,2.8203,0.94633
RPC_US06,393,0.7152,discharge,-29.764,10.0,9.0,,300.0,3.918,3.501,14.0104,2.8203,0.94633
RPC_US06,393,0.6211,discharge,-29.736,2.0,1.0,,300.0,3.836,3.5131,10.8591,2.8203,0.94633
RPC_US06,393,0.6211,discharge,-29.736,10.0,9.0,,300.0,3.836,3.4226,13.9026,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.711,2.0,2.0,,300.0,3.7299,3.395,11.2721,2.8203,0.94633
RPC_US06,393,0.5271,discharge,-29.711,10.0,9.0,,300.0,3.7299,3.3145,13.9816,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.684,2.0,2.0,,300.0,3.6489,3.3139,11.2854,2.8203,0.94633
RPC_US06,393,0.4331,discharge,-29.684,10.0,9.0,,300.0,3.6489,3.2273,14.2027,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.637,2.0,2.0,,300.0,3.5878,3.2453,11.5567,2.8203,0.94633
RPC_US06,393,0.3391,discharge,-29.637,10.0,9.0,,300.0,3.5878,3.1481,14.8364,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.544,2.0,2.0,,300.0,3.5071,3.14,12.4255,2.8203,0.94633
RPC_US06,393,0.2451,discharge,-29.544,10.0,9.0,,300.0,3.5071,3.0192,16.5144,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.849,2.0,2.0,,300.0,3.4467,3.0618,13.3421,2.8203,0.94633
RPC_US06,393,0.1982,discharge,-28.849,10.0,9.0,,300.0,3.4467,2.8472,20.781,2.8203,0.94633
RPC_US06,393,0.1518,discharge,-22.809,2.0,2.0,,300.0,3.402,3.0169,16.8837,2.8203,0.94633
RPC_US06,393,0.1518,discharge,-22.809,10.0,9.0,,300.0,3.402,2.5499,37.3581,2.8203,0.94633
RPC_US06,393,0.1056,discharge,-13.065,2.0,2.0,,300.0,3.3553,3.0187,25.7635,2.8203,0.94633
RPC_US06,393,0.1056,discharge,-13.065,10.0,9.0,,300.0,3.3553,2.5193,63.9878,2.8203,0.94633
RPC_US06,393,0.0778,discharge,-7.966,2.0,2.0,,300.0,3.221,2.9419,35.0371,2.8203,0.94633
RPC_US06,393,0.0778,discharge,-7.966,10.0,9.0,,300.0,3.221,2.5208,87.9002,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-5.663,2.0,2.0,,300.0,3.0934,2.8613,40.9857,2.8203,0.94633
RPC_US06,393,0.0638,discharge,-5.663,10.0,9.0,,300.0,3.0934,2.5141,102.2965,2.8203,0.94633
RPC_US06,393,0.9535,charge,3.795,2.0,2.0,,300.0,4.0917,4.1501,15.3895,2.8203,0.94633
RPC_US06,393,0.9535,charge,3.795,10.0,9.0,,300.0,4.0917,4.1501,15.3895,2.8203,0.94633
RPC_US06,393,0.9066,charge,5.495,2.0,2.0,,300.0,4.0745,4.1502,13.7765,2.8203,0.94633
RPC_US06,393,0.9066,charge,5.495,10.0,9.0,,300.0,4.0745,4.1501,13.7583,2.8203,0.94633
RPC_US06,393,0.8132,charge,9.781,2.0,2.0,,300.0,4.0128,4.1502,14.0474,2.8203,0.94633
RPC_US06,393,0.8132,charge,9.781,10.0,9.0,,300.0,4.0128,4.1501,14.0372,2.8203,0.94633
RPC_US06,393,0.7193,charge,15.001,2.0,2.0,,300.0,3.9179,4.0899,11.4659,2.8203,0.94633
RPC_US06,393,0.7193,charge,15.001,10.0,9.0,,300.0,3.9179,4.1227,13.6524,2.8203,0.94633
RPC_US06,393,0.6252,charge,15.001,2.0,2.0,,300.0,3.8377,4.0166,11.9259,2.8203,0.94633
RPC_US06,393,0.6252,charge,15.001,10.0,9.0,,300.0,3.8377,4.0546,14.459,2.8203,0.94633
RPC_US06,393,0.5312,charge,15.001,2.0,1.0,,300.0,3.73,3.8918,10.7859,2.8203,0.94633
RPC_US06,393,0.5312,charge,15.001,10.0,9.0,,300.0,3.73,3.9356,13.7058,2.8203,0.94633
RPC_US06,393,0.4371,charge,15.001,2.0,2.0,,300.0,3.6491,3.8183,11.2792,2.8203,0.94633
RPC_US06,393,0.4371,charge,15.001,10.0,9.0,,300.0,3.6491,3.8523,13.5458,2.8203,0.94633
RPC_US06,393,0.3431,charge,15.001,2.0,2.0,,300.0,3.5879,3.76,11.4726,2.8203,0.94633
RPC_US06,393,0.3431,charge,15.001,10.0,9.0,,300.0,3.5879,3.7942,13.7524,2.8203,0.94633
RPC_US06,393,0.2491,charge,15.001,2.0,2.0,,300.0,3.5069,3.6854,11.8992,2.8203,0.94633
RPC_US06,393,0.2491,charge,15.001,10.0,9.0,,300.0,3.5069,3.7264,14.6324,2.8203,0.94633
RPC_US06,393,0.202,charge,15.001,2.0,2.0,,300.0,3.4469,3.6351,12.5458,2.8203,0.94633
RPC_US06,393,0.202,charge,15.001,10.0,9.0,,300.0,3.4469,3.6786,15.4456,2.8203,0.94633
RPC_US06,393,0.155,charge,15.001,2.0,2.0,,300.0,3.4019,3.5959,12.9325,2.8203,0.94633
RPC_US06,393,0.155,charge,15.001,10.0,9.0,,300.0,3.4019,3.6265,14.9723,2.8203,0.94633
RPC_US06,393,0.108,charge,15.001,2.0,2.0,,300.0,3.355,3.5792,14.9457,2.8203,0.94633
RPC_US06,393,0.108,charge,15.001,10.0,9.0,,300.0,3.355,3.6114,17.0922,2.8203,0.94633
