cell,cycle,SOH,SOC,tau_s,OCV_V,R_used_mOhm,I_at_rate_A,I_star_A,I_limited_A,V_at_limit_V,SOP_W,I_max_measured_A,SOP_measured_floor_W,limited_by,rate_extrapolated,ocv_soh_gap,low_soc_hyst
CC,1875,0.70247,0.3912,10.0,3.42834,95.954,8.349,9.675,9.675,2.5,24.19,12.54,31.53,voltage,0,0.0009,0
CC,1875,0.70247,0.3564,2.0,3.37695,96.279,9.258,9.108,9.108,2.5,22.77,9.542,,voltage,0,0.0009,0
CC,1875,0.70247,0.3564,10.0,3.37695,105.094,8.349,8.344,8.344,2.5,20.86,9.542,,voltage,0,0.0009,0
CC,1875,0.70247,0.3217,2.0,3.32729,65.647,8.194,12.602,12.602,2.5,31.51,8.194,22.86,voltage,1,0.0009,0
CC,1875,0.70247,0.3217,10.0,3.32729,122.472,6.59,6.755,6.755,2.5,16.89,8.194,20.73,voltage,0,0.0009,0
CC_CELL2,43,0.99119,0.9494,2.0,4.11295,10.462,33.905,154.179,35.0,3.7468,131.14,33.905,127.42,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.9494,10.0,4.11295,12.396,33.905,130.115,35.0,3.6791,128.77,33.905,125.2,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.9002,2.0,4.08863,10.298,33.909,154.263,35.0,3.7282,130.49,33.909,126.8,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.9002,10.0,4.08863,12.383,33.909,128.29,35.0,3.6552,127.93,33.909,124.4,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.802,2.0,4.04071,10.664,33.908,144.475,35.0,3.6675,128.36,33.908,124.75,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.802,10.0,4.04071,13.312,33.908,115.734,35.0,3.5748,125.12,33.908,121.71,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.7037,2.0,3.93127,10.422,33.909,137.331,35.0,3.5665,124.83,33.909,121.32,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.7037,10.0,3.93127,12.64,33.909,113.236,35.0,3.4889,122.11,33.909,118.77,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.6054,2.0,3.84786,10.142,33.907,132.893,35.0,3.4929,122.25,33.907,118.81,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.6054,10.0,3.84786,12.449,33.907,108.272,35.0,3.4121,119.43,33.907,116.16,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.5071,2.0,3.74681,10.024,33.908,124.38,35.0,3.396,118.86,33.908,115.52,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.5071,10.0,3.74681,12.534,33.908,99.475,35.0,3.3081,115.78,33.908,112.64,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.4088,2.0,3.6623,9.992,33.907,116.323,35.0,3.3126,115.94,33.907,112.69,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.4088,10.0,3.6623,12.461,33.907,93.278,35.0,3.2262,112.92,33.907,109.85,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.3105,2.0,3.59999,10.074,33.908,109.187,35.0,3.2474,113.66,33.908,110.49,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.3105,10.0,3.59999,12.661,33.908,86.882,35.0,3.1569,110.49,33.908,107.51,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.2122,2.0,3.51547,10.502,33.907,96.69,35.0,3.1479,110.18,33.907,107.12,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.2122,10.0,3.51547,13.593,33.907,74.705,35.0,3.0397,106.39,33.907,103.57,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.1631,2.0,3.4582,10.78,33.907,88.891,35.0,3.0809,107.83,33.907,104.86,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.1631,10.0,3.4582,14.911,33.907,64.259,35.0,2.9363,102.77,33.907,100.11,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.1139,2.0,3.41346,12.216,33.906,74.775,35.0,2.9859,104.51,33.906,101.69,current_rating,0,0.0059,0
CC_CELL2,43,0.99119,0.1139,10.0,3.41346,26.721,33.906,34.185,34.185,2.5,85.46,33.906,85.02,voltage,0,0.0059,0
CC_CELL2,43,0.99119,0.0648,2.0,3.35966,18.782,23.586,45.77,35.0,2.7023,94.58,23.586,68.79,current_rating,1,0.0059,1
CC_CELL2,43,0.99119,0.0648,10.0,3.35966,35.928,23.586,23.927,23.927,2.5,59.82,23.586,59.25,voltage,0,0.0059,1
CC_CELL2,81,0.9845,0.9498,2.0,4.1132,10.591,33.68,152.32,35.0,3.7425,130.99,33.68,126.52,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.9498,10.0,4.1132,12.553,33.68,128.507,35.0,3.6738,128.58,33.68,124.29,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.9011,2.0,4.08882,10.436,33.681,152.241,35.0,3.7236,130.32,33.681,125.88,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.9011,10.0,4.08882,12.532,33.681,126.778,35.0,3.6502,127.76,33.681,123.5,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.8034,2.0,4.04224,10.748,33.679,143.484,35.0,3.666,128.31,33.679,123.95,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.8034,10.0,4.04224,13.436,33.679,114.787,35.0,3.572,125.02,33.679,120.9,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.7058,2.0,3.93291,10.451,33.68,137.103,35.0,3.5671,124.85,33.68,120.61,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.7058,10.0,3.93291,12.752,33.68,112.364,35.0,3.4866,122.03,33.68,117.99,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.6082,2.0,3.8511,10.187,33.68,132.629,35.0,3.4946,122.31,33.68,118.15,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.6082,10.0,3.8511,12.536,33.68,107.781,35.0,3.4124,119.43,33.68,115.49,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.5106,2.0,3.74999,10.072,33.678,124.107,35.0,3.3975,118.91,33.678,114.87,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.5106,10.0,3.74999,12.628,33.678,98.983,35.0,3.308,115.78,33.678,111.97,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.4129,2.0,3.66504,10.033,33.68,116.124,35.0,3.3139,115.99,33.68,112.06,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.4129,10.0,3.66504,12.553,33.68,92.807,35.0,3.2257,112.9,33.68,109.2,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.3153,2.0,3.60283,10.145,33.681,108.705,35.0,3.2477,113.67,33.681,109.84,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.3153,10.0,3.60283,12.8,33.681,86.162,35.0,3.1548,110.42,33.681,106.83,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.2177,2.0,3.52048,10.585,33.68,96.409,35.0,3.15,110.25,33.68,106.56,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.2177,10.0,3.52048,13.798,33.68,73.961,35.0,3.0376,106.31,33.68,102.92,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.1688,2.0,3.46495,10.956,33.681,88.077,35.0,3.0815,107.85,33.681,104.27,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.1688,10.0,3.46495,15.484,33.681,62.321,35.0,2.923,102.31,33.681,99.14,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.1201,2.0,3.41776,12.533,33.679,73.228,35.0,2.9791,104.27,33.679,100.89,current_rating,0,0.0,0
CC_CELL2,81,0.9845,0.1201,10.0,3.41776,26.922,33.679,34.09,34.09,2.5,85.22,33.679,84.57,voltage,0,0.0,0
CC_CELL2,81,0.9845,0.0712,2.0,3.37045,19.839,23.429,43.877,35.0,2.6761,93.66,23.429,68.08,current_rating,1,0.0,1
CC_CELL2,81,0.9845,0.0712,10.0,3.37045,36.25,23.429,24.013,24.013,2.5,60.03,23.429,59.07,voltage,0,0.0,1
CC_CELL2,118,0.96602,0.951,2.0,4.11169,10.945,33.039,147.259,35.0,3.7286,130.5,33.039,123.9,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.951,10.0,4.11169,12.848,33.039,125.438,35.0,3.662,128.17,33.039,121.82,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.9032,2.0,4.08801,10.681,33.04,148.676,35.0,3.7142,130.0,33.04,123.41,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.9032,10.0,4.08801,12.83,33.04,123.774,35.0,3.639,127.36,33.04,121.06,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.8074,2.0,4.04374,10.966,33.039,140.778,35.0,3.6599,128.1,33.039,121.63,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.8074,10.0,4.04374,13.705,33.039,112.641,35.0,3.5641,124.74,33.039,118.64,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.7116,2.0,3.93477,10.531,33.036,136.243,35.0,3.5662,124.82,33.036,118.5,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.7116,10.0,3.93477,12.813,33.036,111.975,35.0,3.4863,122.02,33.036,116.0,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.6159,2.0,3.85336,10.457,33.04,129.421,35.0,3.4874,122.06,33.04,115.9,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.6159,10.0,3.85336,12.881,33.04,105.063,35.0,3.4025,119.09,33.04,113.25,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.5201,2.0,3.75541,10.067,33.038,124.703,35.0,3.4031,119.11,33.038,113.08,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.5201,10.0,3.75541,12.655,33.038,99.202,35.0,3.3125,115.94,33.038,110.26,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.4243,2.0,3.66934,10.149,33.039,115.222,35.0,3.3141,115.99,33.039,110.15,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.4243,10.0,3.66934,12.779,33.039,91.506,35.0,3.2221,112.77,33.039,107.28,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.3286,2.0,3.60608,10.212,33.039,108.31,35.0,3.2487,113.7,33.039,107.99,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.3286,10.0,3.60608,12.906,33.039,85.703,35.0,3.1544,110.4,33.039,105.05,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.2328,2.0,3.52529,10.7,33.039,95.826,35.0,3.1508,110.28,33.039,104.79,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.2328,10.0,3.52529,13.99,33.039,73.29,35.0,3.0357,106.25,33.039,101.2,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.1849,2.0,3.47156,11.178,33.039,86.92,35.0,3.0803,107.81,33.039,102.5,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.1849,10.0,3.47156,15.566,33.039,62.414,35.0,2.9267,102.44,33.039,97.7,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.137,2.0,3.42335,12.288,33.04,75.142,35.0,2.9933,104.76,33.04,99.69,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.137,10.0,3.42335,24.234,33.04,38.101,35.0,2.5751,90.13,33.04,86.65,current_rating,1,0.0,0
CC_CELL2,118,0.96602,0.0891,2.0,3.37446,22.252,27.44,39.297,35.0,2.5956,90.85,27.44,75.84,current_rating,1,0.0,1
CC_CELL2,118,0.96602,0.0891,10.0,3.37446,31.746,27.44,27.546,27.546,2.5,68.86,27.44,68.69,voltage,0,0.0,1
CC_CELL2,156,0.96725,0.9512,2.0,4.11236,11.112,33.098,145.095,35.0,3.7234,130.32,33.098,123.94,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.9512,10.0,4.11236,13.058,33.098,123.475,35.0,3.6553,127.94,33.098,121.81,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.9033,2.0,4.08824,10.696,33.098,148.496,35.0,3.7139,129.99,33.098,123.6,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.9033,10.0,4.08824,12.895,33.098,123.167,35.0,3.6369,127.29,33.098,121.19,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.8073,2.0,4.04458,11.049,33.098,139.793,35.0,3.6579,128.03,33.098,121.76,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.8073,10.0,4.04458,13.892,33.098,111.184,35.0,3.5584,124.54,33.098,118.65,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.7113,2.0,3.93526,10.744,33.098,133.589,35.0,3.5592,124.57,33.098,118.48,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.7113,10.0,3.93526,13.073,33.098,109.786,35.0,3.4777,121.72,33.098,115.93,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.6154,2.0,3.85401,10.548,33.097,128.369,35.0,3.4848,121.97,33.097,116.0,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.6154,10.0,3.85401,13.025,33.097,103.952,35.0,3.3981,118.93,33.097,113.29,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.5194,2.0,3.75573,10.278,33.099,122.173,35.0,3.396,118.86,33.099,113.05,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.5194,10.0,3.75573,12.943,33.099,97.02,35.0,3.3027,115.6,33.099,110.13,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.4209,2.0,3.66753,10.33,33.098,113.024,35.0,3.306,115.71,33.098,110.07,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.4209,10.0,3.66753,13.031,33.098,89.596,35.0,3.2114,112.4,33.098,107.11,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.3168,2.0,3.59889,10.375,33.1,105.921,35.0,3.2358,113.25,33.1,107.76,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.3168,10.0,3.59889,13.163,33.1,83.483,35.0,3.1382,109.84,33.1,104.7,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.2208,2.0,3.51412,10.801,33.1,93.895,35.0,3.1361,109.76,33.1,104.48,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.2208,10.0,3.51412,14.269,33.1,71.072,35.0,3.0147,105.51,33.1,100.68,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.1728,2.0,3.45904,11.321,33.098,84.714,35.0,3.0628,107.2,33.098,102.09,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.1728,10.0,3.45904,16.672,33.098,57.525,35.0,2.8755,100.64,33.098,96.22,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.1249,2.0,3.4145,13.145,33.1,69.571,35.0,2.9544,103.41,33.1,98.62,current_rating,1,0.0,0
CC_CELL2,156,0.96725,0.1249,10.0,3.4145,27.423,33.1,33.348,33.348,2.5,83.37,33.1,82.98,voltage,0,0.0,0
CC_CELL2,156,0.96725,0.0769,2.0,3.35551,20.67,23.024,41.39,35.0,2.6321,92.12,23.024,66.3,current_rating,1,0.0,1
CC_CELL2,156,0.96725,0.0769,10.0,3.35551,36.927,23.024,23.168,23.168,2.5,57.92,23.024,57.68,voltage,0,0.0,1
CC_CELL2,193,0.96494,0.9516,2.0,4.11155,11.025,33.017,146.177,35.0,3.7257,130.4,33.017,123.73,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.9516,10.0,4.11155,13.03,33.017,123.683,35.0,3.6555,127.94,33.017,121.55,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.9037,2.0,4.08795,10.77,33.018,147.444,35.0,3.711,129.89,33.018,123.23,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.9037,10.0,4.08795,13.017,33.018,121.99,35.0,3.6324,127.13,33.018,120.78,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.808,2.0,4.04327,11.06,33.019,139.532,35.0,3.6562,127.97,33.019,121.45,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.808,10.0,4.04327,13.871,33.019,111.26,35.0,3.5578,124.52,33.019,118.38,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.7123,2.0,3.93446,10.652,33.018,134.668,35.0,3.5616,124.66,33.018,118.3,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.7123,10.0,3.93446,13.063,33.018,109.814,35.0,3.4773,121.7,33.018,115.67,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.6166,2.0,3.85279,10.349,33.018,130.718,35.0,3.4906,122.17,33.018,115.93,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.6166,10.0,3.85279,12.844,33.018,105.32,35.0,3.4032,119.11,33.018,113.21,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.5209,2.0,3.755,10.17,33.02,123.407,35.0,3.3991,118.97,33.02,112.9,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.5209,10.0,3.755,12.926,33.02,97.095,35.0,3.3026,115.59,33.02,109.9,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.4252,2.0,3.669,10.2,33.018,114.602,35.0,3.312,115.92,33.018,110.02,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.4252,10.0,3.669,12.86,33.018,90.904,35.0,3.2189,112.66,33.018,107.12,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.3296,2.0,3.60573,10.267,33.018,107.697,35.0,3.2464,113.62,33.018,107.86,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.3296,10.0,3.60573,13.15,33.018,84.084,35.0,3.1455,110.09,33.018,104.72,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.2339,2.0,3.52488,10.807,33.017,94.838,35.0,3.1466,110.13,33.017,104.6,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.2339,10.0,3.52488,14.308,33.017,71.631,35.0,3.0241,105.84,33.017,100.78,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.186,2.0,3.4711,11.279,33.017,86.098,35.0,3.0763,107.67,33.017,102.31,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.186,10.0,3.4711,16.522,33.017,58.777,35.0,2.8928,101.25,33.017,96.59,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.1382,2.0,3.42305,12.772,33.018,72.273,35.0,2.976,104.16,33.018,99.1,current_rating,1,0.0,0
CC_CELL2,193,0.96494,0.1382,10.0,3.42305,26.928,33.018,34.279,34.279,2.5,85.7,33.018,83.67,voltage,0,0.0,0
CC_CELL2,193,0.96494,0.0903,2.0,3.37325,26.926,25.232,32.431,32.431,2.5,81.08,25.232,67.97,voltage,1,0.0,1
CC_CELL2,193,0.96494,0.0903,10.0,3.37325,34.195,25.232,25.538,25.538,2.5,63.84,25.232,63.34,voltage,0,0.0,1
CC_CELL2,231,0.95494,0.9525,2.0,4.10772,11.648,32.668,138.031,35.0,3.7001,129.5,32.668,121.76,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.9525,10.0,4.10772,13.637,32.668,117.892,35.0,3.6304,127.06,32.668,119.64,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.9052,2.0,4.08663,11.271,32.668,140.771,35.0,3.6921,129.22,32.668,121.47,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.9052,10.0,4.08663,13.548,32.668,117.108,35.0,3.6124,126.44,32.668,119.04,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.8104,2.0,4.03724,11.323,32.668,135.763,35.0,3.6409,127.43,32.668,119.8,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.8104,10.0,4.03724,14.256,32.668,107.835,35.0,3.5383,123.84,32.668,116.68,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.7158,2.0,3.93018,11.075,32.668,129.135,35.0,3.5426,123.99,32.668,116.57,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.7158,10.0,3.93018,13.502,32.668,105.92,35.0,3.4576,121.02,32.668,113.98,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.6211,2.0,3.8469,10.601,32.668,127.059,35.0,3.4759,121.66,32.668,114.36,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.6211,10.0,3.8469,13.163,32.668,102.327,35.0,3.3862,118.52,32.668,111.62,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.5264,2.0,3.75143,10.595,32.667,118.117,35.0,3.3806,118.32,32.667,111.24,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.5264,10.0,3.75143,13.38,32.667,93.526,35.0,3.2831,114.91,32.667,108.27,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.4317,2.0,3.66618,10.411,32.666,112.01,35.0,3.3018,115.56,32.666,108.65,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.4317,10.0,3.66618,13.203,32.666,88.325,35.0,3.2041,112.14,32.666,105.67,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.337,2.0,3.60286,10.711,32.667,102.964,35.0,3.228,112.98,32.667,106.26,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.337,10.0,3.60286,13.635,32.667,80.887,35.0,3.1256,109.4,32.667,103.14,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.2423,2.0,3.52088,11.158,32.667,91.493,35.0,3.1303,109.56,32.667,103.11,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.2423,10.0,3.52088,14.89,32.667,68.563,35.0,2.9997,104.99,32.667,99.13,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.195,2.0,3.46712,11.844,32.667,81.656,35.0,3.0526,106.84,32.667,100.62,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.195,10.0,3.46712,17.495,32.667,55.281,35.0,2.8548,99.92,32.667,94.59,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.1477,2.0,3.42124,13.598,32.666,67.747,35.0,2.9453,103.09,32.666,97.25,current_rating,1,0.0,0
CC_CELL2,231,0.95494,0.1477,10.0,3.42124,27.766,32.666,33.179,33.179,2.5,82.95,32.666,82.13,voltage,0,0.0,0
CC_CELL2,231,0.95494,0.1003,2.0,3.36739,26.264,25.655,33.026,33.026,2.5,82.56,25.655,69.1,voltage,1,0.0,0
CC_CELL2,231,0.95494,0.1003,10.0,3.36739,33.892,25.655,25.593,25.593,2.5,63.98,25.655,,voltage,0,0.0,0
CC_CELL2,268,0.95063,0.9527,2.0,4.10995,11.791,32.524,136.537,35.0,3.6973,129.4,32.524,121.2,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.9527,10.0,4.10995,13.885,32.524,115.948,35.0,3.624,126.84,32.524,118.98,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.9056,2.0,4.08745,11.289,32.526,140.614,35.0,3.6923,129.23,32.526,121.0,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.9056,10.0,4.08745,13.638,32.526,116.396,35.0,3.6101,126.35,32.526,118.52,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.8113,2.0,4.04066,11.588,32.526,132.956,35.0,3.6351,127.23,32.526,119.17,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.8113,10.0,4.04066,14.598,32.526,105.542,35.0,3.5297,123.54,32.526,115.98,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.717,2.0,3.9332,11.176,32.524,128.234,35.0,3.542,123.97,32.524,116.1,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.717,10.0,3.9332,13.664,32.524,104.89,35.0,3.455,120.92,32.524,113.47,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.6227,2.0,3.85101,10.804,32.524,125.044,35.0,3.4729,121.55,32.524,113.82,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.6227,10.0,3.85101,13.525,32.524,99.887,35.0,3.3776,118.22,32.524,110.94,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.5284,2.0,3.75587,10.684,32.524,117.542,35.0,3.3819,118.37,32.524,110.85,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.5284,10.0,3.75587,13.541,32.524,92.747,35.0,3.2819,114.87,32.524,107.83,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.4342,2.0,3.66974,10.672,32.525,109.61,35.0,3.2962,115.37,32.525,108.07,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.4342,10.0,3.66974,13.485,32.525,86.744,35.0,3.1978,111.92,32.525,105.09,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.3399,2.0,3.60597,10.832,32.525,102.105,35.0,3.2269,112.94,32.525,105.83,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.3399,10.0,3.60597,13.842,32.525,79.901,35.0,3.1215,109.25,32.525,102.64,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.2456,2.0,3.5259,11.241,32.524,91.265,35.0,3.1325,109.64,32.524,102.79,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.2456,10.0,3.5259,15.02,32.524,68.304,35.0,3.0002,105.01,32.524,98.79,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.1985,2.0,3.47305,12.163,32.524,79.999,35.0,3.0473,106.66,32.524,100.09,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.1985,10.0,3.47305,18.153,32.524,53.604,35.0,2.8377,99.32,32.524,93.76,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.1513,2.0,3.42579,13.811,32.524,67.031,35.0,2.9424,102.98,32.524,96.81,current_rating,1,0.0,0
CC_CELL2,268,0.95063,0.1513,10.0,3.42579,28.256,32.524,32.764,32.764,2.5,81.91,32.524,81.53,voltage,0,0.0,0
CC_CELL2,268,0.95063,0.1042,2.0,3.37451,28.734,24.205,30.435,30.435,2.5,76.09,24.205,64.85,voltage,1,0.0,0
CC_CELL2,268,0.95063,0.1042,10.0,3.37451,35.906,24.205,24.356,24.356,2.5,60.89,24.205,60.64,voltage,0,0.0,0
CC_CELL2,306,0.94538,0.953,2.0,4.11234,11.941,32.342,135.025,35.0,3.6944,129.3,32.342,120.51,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.953,10.0,4.11234,13.972,32.342,115.394,35.0,3.6233,126.82,32.342,118.39,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.9061,2.0,4.08836,11.702,32.344,135.73,35.0,3.6788,128.76,32.344,119.99,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.9061,10.0,4.08836,14.08,32.344,112.81,35.0,3.5956,125.84,32.344,117.5,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.8123,2.0,4.04422,11.711,32.346,131.862,35.0,3.6343,127.2,32.346,118.56,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.8123,10.0,4.04422,14.734,32.346,104.804,35.0,3.5285,123.5,32.346,115.4,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.7186,2.0,3.93649,11.239,32.344,127.817,35.0,3.5431,124.01,32.344,115.56,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.7186,10.0,3.93649,13.743,32.344,104.526,35.0,3.4555,120.94,32.344,112.94,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.6249,2.0,3.85557,10.951,32.344,123.785,35.0,3.4723,121.53,32.344,113.25,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.6249,10.0,3.85557,13.721,32.344,98.794,35.0,3.3753,118.14,32.344,110.35,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.5311,2.0,3.76099,10.688,32.344,117.979,35.0,3.3869,118.54,32.344,110.46,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.5311,10.0,3.76099,13.554,32.344,93.032,35.0,3.2866,115.03,32.344,107.47,current_rating,1,0.0,0
CC_CELL2,306,0.94538,0.4373,2.0,3.67379,10.818,32.343,108.5,35.0,3.2951,115.33,32.343,107.5,current_rating,1,0.0,0
