protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
CC,5,0.99952,2.97197,0.3061,8,charge,0,1.483,0.494,2.0,1.9,3.5913,3.6073,10.7868,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3061,8,charge,0,1.483,0.494,10.0,9.9,3.5913,3.6118,13.8205,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.306,8,discharge,1,-11.89,3.963,2.0,2.0,3.591,3.4648,10.614,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.306,8,discharge,1,-11.89,3.963,10.0,9.9,3.591,3.429,13.6249,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3062,8,charge,1,5.943,1.981,2.0,2.0,3.5936,3.6557,10.4486,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3062,8,charge,1,5.943,1.981,10.0,9.9,3.5936,3.6719,13.1743,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3059,8,discharge,2,-23.777,7.926,2.0,2.0,3.5906,3.3395,10.5606,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3059,8,discharge,2,-23.777,7.926,10.0,9.9,3.5906,3.2754,13.2565,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3063,8,charge,2,17.83,5.943,2.0,2.0,3.5957,3.7787,10.2636,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3063,8,charge,2,17.83,5.943,10.0,9.9,3.5957,3.8179,12.4621,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3058,8,discharge,3,-34.175,11.392,2.0,1.9,3.5901,3.2349,10.3936,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3058,8,discharge,3,-34.175,11.392,10.0,9.9,3.5901,3.1464,12.9832,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3064,8,charge,3,29.717,9.906,2.0,1.9,3.5975,3.8948,10.0044,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.3064,8,charge,3,29.717,9.906,10.0,9.9,3.5975,3.9575,12.1143,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.207,9,discharge,0,-2.971,0.99,2.0,1.9,3.5055,3.4731,10.9036,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.207,9,discharge,0,-2.971,0.99,10.0,9.9,3.5055,3.4627,14.4035,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.207,9,charge,0,1.483,0.494,2.0,2.0,3.507,3.523,10.786,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.207,9,charge,0,1.483,0.494,10.0,9.9,3.507,3.5277,13.9544,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2069,9,discharge,1,-11.89,3.963,2.0,1.9,3.5057,3.3775,10.7822,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2069,9,discharge,1,-11.89,3.963,10.0,9.9,3.5057,3.3407,13.8772,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2071,9,charge,1,5.941,1.98,2.0,1.9,3.5127,3.5756,10.5866,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2071,9,charge,1,5.941,1.98,10.0,9.9,3.5127,3.5924,13.4141,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2068,9,discharge,2,-23.776,7.925,2.0,2.0,3.5086,3.2517,10.805,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2068,9,discharge,2,-23.776,7.925,10.0,9.9,3.5086,3.18,13.8207,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2072,9,charge,2,17.83,5.943,2.0,1.9,3.517,3.7014,10.3421,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2072,9,charge,2,17.83,5.943,10.0,9.9,3.517,3.7522,13.1913,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2067,9,discharge,3,-34.174,11.391,2.0,1.9,3.5089,3.1451,10.6455,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2067,9,discharge,3,-34.174,11.391,10.0,9.9,3.5089,3.0425,13.6478,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2072,9,charge,3,29.715,9.905,2.0,2.0,3.5192,3.8242,10.2642,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.2072,9,charge,3,29.715,9.905,10.0,9.9,3.5192,3.8969,12.7108,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1575,10,discharge,0,-2.974,0.991,2.0,1.9,3.4455,3.4121,11.2326,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1575,10,discharge,0,-2.974,0.991,10.0,9.9,3.4455,3.401,14.9655,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1575,10,charge,0,1.486,0.495,2.0,2.0,3.4472,3.4637,11.1066,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1575,10,charge,0,1.486,0.495,10.0,9.9,3.4472,3.4689,14.6069,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1574,10,discharge,1,-11.89,3.963,2.0,2.0,3.446,3.3127,11.2111,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1574,10,discharge,1,-11.89,3.963,10.0,9.9,3.446,3.277,14.2136,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1575,10,charge,1,5.944,1.981,2.0,2.0,3.4506,3.5154,10.9027,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1575,10,charge,1,5.944,1.981,10.0,9.9,3.4506,3.5354,14.2677,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1573,10,discharge,2,-23.774,7.925,2.0,2.0,3.4472,3.1834,11.0962,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1573,10,discharge,2,-23.774,7.925,10.0,9.9,3.4472,3.1108,14.1499,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1576,10,charge,2,17.83,5.943,2.0,2.0,3.453,3.6435,10.6842,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1576,10,charge,2,17.83,5.943,10.0,9.9,3.453,3.6986,13.7745,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1572,10,discharge,3,-34.173,11.391,2.0,1.9,3.4469,3.0682,11.0818,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1572,10,discharge,3,-34.173,11.391,10.0,9.9,3.4469,2.9378,14.8977,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1577,10,charge,3,29.717,9.906,2.0,1.9,3.4543,3.7702,10.6303,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1577,10,charge,3,29.717,9.906,10.0,9.9,3.4543,3.8549,13.4805,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1079,11,discharge,0,-2.972,0.991,2.0,1.9,3.4029,3.3671,12.0454,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1079,11,discharge,0,-2.972,0.991,10.0,9.9,3.4029,3.3539,16.4867,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.108,11,charge,0,1.483,0.494,2.0,1.9,3.4052,3.4227,11.7988,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.108,11,charge,0,1.483,0.494,10.0,9.9,3.4052,3.4276,15.1025,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1079,11,discharge,1,-11.89,3.963,2.0,2.0,3.4033,3.2585,12.1783,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1079,11,discharge,1,-11.89,3.963,10.0,9.9,3.4033,3.1994,17.1489,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.108,11,charge,1,5.944,1.981,2.0,1.9,3.4106,3.478,11.3401,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.108,11,charge,1,5.944,1.981,10.0,9.9,3.4106,3.493,13.8639,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1077,11,discharge,2,-23.776,7.925,2.0,1.9,3.4048,3.1152,12.1803,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1077,11,discharge,2,-23.776,7.925,10.0,9.9,3.4048,2.8976,21.3324,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1081,11,charge,2,17.83,5.943,2.0,1.9,3.4132,3.6069,10.8637,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1081,11,charge,2,17.83,5.943,10.0,9.9,3.4132,3.6513,13.3539,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1077,11,discharge,3,-34.176,11.392,2.0,1.9,3.4037,2.9829,12.3127,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1077,11,discharge,3,-34.176,11.392,10.0,9.9,3.4037,2.4994,26.4601,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1082,11,charge,3,29.718,9.906,2.0,1.9,3.4148,3.728,10.5391,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.1082,11,charge,3,29.718,9.906,10.0,9.9,3.4148,3.8055,13.1469,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0584,12,discharge,0,-2.974,0.991,2.0,2.0,3.3498,3.305,15.0634,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0584,12,discharge,0,-2.974,0.991,10.0,9.9,3.3498,3.2785,23.9736,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0584,12,charge,0,1.483,0.494,2.0,2.0,3.3536,3.3747,14.2279,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0584,12,charge,0,1.483,0.494,10.0,9.9,3.3536,3.3843,20.7013,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0583,12,discharge,1,-11.89,3.963,2.0,1.9,3.3514,3.1591,16.1733,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0583,12,discharge,1,-11.89,3.963,10.0,9.9,3.3514,2.9139,36.7956,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0585,12,charge,1,5.943,1.981,2.0,1.9,3.3637,3.4423,13.225,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0585,12,charge,1,5.943,1.981,10.0,9.9,3.3637,3.4666,17.3136,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0582,12,discharge,2,-23.776,7.925,2.0,2.0,3.3548,2.9072,18.8257,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0582,12,discharge,2,-23.776,7.925,10.0,9.9,3.3548,2.4997,35.9648,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0585,12,charge,2,17.83,5.943,2.0,2.0,3.3671,3.5813,12.0135,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0585,12,charge,2,17.83,5.943,10.0,9.9,3.3671,3.6261,14.5261,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0581,12,discharge,3,-20.707,6.902,2.0,2.0,3.3538,2.6124,35.8043,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0581,12,discharge,3,-20.707,6.902,10.0,9.9,3.3538,2.4998,41.2421,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0587,12,charge,3,29.714,9.905,2.0,2.0,3.368,3.7075,11.4256,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,5,0.99952,2.97197,0.0587,12,charge,3,29.714,9.905,10.0,9.9,3.368,3.7739,13.6602,05-03-21_16.59_CC_protocol_HPPC_IN21700_30T_cycle_#5.mat
CC,40,0.99362,2.95442,1.0,0,discharge,0,-2.957,0.986,2.0,2.0,4.1811,4.1459,11.9032,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,1.0,0,discharge,0,-2.957,0.986,10.0,9.9,4.1811,4.1313,16.8403,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,1.0,0,charge,0,1.284,0.428,2.0,1.9,4.1902,4.2,7.633,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,1.0,0,charge,0,1.284,0.428,10.0,9.0,4.1902,4.2002,7.7888,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9999,0,discharge,1,-11.818,3.939,2.0,1.9,4.1808,4.0429,11.6686,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9999,0,discharge,1,-11.818,3.939,10.0,9.9,4.1808,3.9951,15.7133,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9999,0,charge,1,1.27,0.423,2.0,1.9,4.1846,4.2,12.1217,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9997,0,discharge,2,-23.642,7.881,2.0,2.0,4.1805,3.9081,11.5219,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9997,0,discharge,2,-23.642,7.881,10.0,9.9,4.1805,3.836,14.5715,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9994,0,charge,2,1.274,0.425,2.0,2.0,4.1843,4.2002,12.4848,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9991,0,discharge,3,-33.983,11.328,2.0,1.9,4.1792,3.7965,11.2615,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9991,0,discharge,3,-33.983,11.328,10.0,9.9,4.1792,3.7125,13.7333,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.999,0,charge,3,1.274,0.425,2.0,1.9,4.1835,4.2,12.9493,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9497,1,discharge,0,-2.957,0.986,2.0,1.9,4.1036,4.0711,10.9912,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9497,1,discharge,0,-2.957,0.986,10.0,9.9,4.1036,4.0616,14.2041,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,0,1.476,0.492,2.0,2.0,4.1048,4.1208,10.8401,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,0,1.476,0.492,10.0,9.9,4.1048,4.1252,13.8211,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9497,1,discharge,1,-11.819,3.94,2.0,2.0,4.1037,3.9738,10.9908,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9497,1,discharge,1,-11.819,3.94,10.0,9.9,4.1037,3.9438,13.5291,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,1,5.91,1.97,2.0,2.0,4.1063,4.1697,10.7276,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,1,5.91,1.97,10.0,9.9,4.1063,4.1867,13.6041,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9496,1,discharge,2,-23.642,7.881,2.0,1.9,4.1037,3.8504,10.714,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9496,1,discharge,2,-23.642,7.881,10.0,9.9,4.1037,3.8014,12.7866,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,2,7.897,2.632,2.0,1.9,4.1066,4.2003,11.8657,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,2,7.897,2.632,10.0,9.9,4.1066,4.2003,11.8657,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9494,1,discharge,3,-33.981,11.327,2.0,2.0,4.104,3.7454,10.553,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9494,1,discharge,3,-33.981,11.327,10.0,9.9,4.104,3.6822,12.4128,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,3,7.913,2.638,2.0,2.0,4.1083,4.2004,11.6392,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9498,1,charge,3,7.913,2.638,10.0,9.9,4.1083,4.2003,11.6266,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,discharge,0,-2.959,0.986,2.0,1.9,4.0828,4.0506,10.8821,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,discharge,0,-2.959,0.986,10.0,9.9,4.0828,4.0418,13.856,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,0,1.476,0.492,2.0,2.0,4.084,4.0998,10.7046,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,0,1.476,0.492,10.0,9.9,4.084,4.1035,13.2114,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9004,2,discharge,1,-11.821,3.94,2.0,1.9,4.0827,3.9552,10.7859,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9004,2,discharge,1,-11.821,3.94,10.0,9.9,4.0827,3.9261,13.2476,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,1,5.909,1.97,2.0,2.0,4.0854,4.1471,10.4424,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,1,5.909,1.97,10.0,9.9,4.0854,4.1594,12.5241,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9003,2,discharge,2,-23.643,7.881,2.0,2.0,4.0829,3.8326,10.5866,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9003,2,discharge,2,-23.643,7.881,10.0,9.9,4.0829,3.7845,12.6211,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,2,10.339,3.446,2.0,2.0,4.0865,4.2003,11.0069,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,2,10.339,3.446,10.0,9.9,4.0865,4.2001,10.9875,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9002,2,discharge,3,-33.981,11.327,2.0,2.0,4.0832,3.7309,10.3676,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9002,2,discharge,3,-33.981,11.327,10.0,9.9,4.0832,3.6628,12.3716,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,3,10.372,3.457,2.0,1.9,4.0875,4.2003,10.8754,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.9005,2,charge,3,10.372,3.457,10.0,9.9,4.0875,4.2002,10.8658,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8019,3,discharge,0,-2.957,0.986,2.0,2.0,4.0285,3.9949,11.3633,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8019,3,discharge,0,-2.957,0.986,10.0,9.9,4.0285,3.9818,15.7936,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,0,1.476,0.492,2.0,2.0,4.0304,4.0463,10.7716,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,0,1.476,0.492,10.0,9.9,4.0304,4.0516,14.3622,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8019,3,discharge,1,-11.821,3.94,2.0,1.9,4.0287,3.8964,11.1919,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8019,3,discharge,1,-11.821,3.94,10.0,9.9,4.0287,3.8529,14.8718,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,1,5.911,1.97,2.0,1.9,4.0323,4.0943,10.4896,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,1,5.911,1.97,10.0,9.9,4.0323,4.1103,13.1966,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8017,3,discharge,2,-23.642,7.881,2.0,2.0,4.0288,3.771,10.9043,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8017,3,discharge,2,-23.642,7.881,10.0,9.9,4.0288,3.7039,13.7425,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,2,15.08,5.027,2.0,1.9,4.0336,4.2005,11.0676,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,2,15.08,5.027,10.0,9.9,4.0336,4.2003,11.0544,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8017,3,discharge,3,-33.981,11.327,2.0,2.0,4.0292,3.6683,10.6206,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.8017,3,discharge,3,-33.981,11.327,10.0,9.9,4.0292,3.5797,13.228,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,3,15.213,5.071,2.0,1.9,4.0342,4.2006,10.938,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.802,3,charge,3,15.213,5.071,10.0,9.9,4.0342,4.2001,10.9051,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.7034,4,discharge,0,-2.957,0.986,2.0,1.9,3.9225,3.8895,11.1592,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
CC,40,0.99362,2.95442,0.7034,4,discharge,0,-2.957,0.986,10.0,9.9,3.9225,3.8754,15.9272,05-10-21_01.48_CC_protocol_HPPC_IN21700_30T_cycle_#40.mat
