temp_set_C,T_cell_C,tau_s,SOC,direction,I_A,rest_before_s,V_pre_V,V_tau_V,R_mOhm
-20,-18.45,2.0,0.6227,charge,3.783,600.2,3.7654,4.1211,94.0284
-20,-18.31,2.0,0.6223,charge,3.563,310.3,3.7679,4.11,96.02
-20,-18.32,2.0,0.5722,discharge,-7.189,535.4,3.6924,3.1998,68.5185
-20,-18.95,2.0,0.5726,charge,4.668,600.2,3.7078,4.0999,83.9902
-20,-19.2,2.0,0.5722,discharge,-5.927,310.2,3.7123,3.1945,87.357
-20,-19.14,2.0,0.5727,charge,4.454,600.2,3.7187,4.1149,88.9637
-20,-17.82,2.0,0.5226,discharge,-6.236,509.9,3.6451,3.2004,71.3072
-20,-18.67,2.0,0.5229,charge,4.998,600.2,3.6607,4.0817,84.2387
-20,-19.27,2.0,0.5225,discharge,-5.07,310.2,3.6652,3.1985,92.044
-20,-19.27,2.0,0.5229,charge,4.979,600.2,3.6713,4.1009,86.2867
-20,-17.78,2.0,0.4727,discharge,-5.347,494.8,3.6037,3.1993,75.634
-20,-18.45,2.0,0.473,charge,4.997,600.2,3.6202,4.0512,86.2431
-20,-19.36,2.0,0.4725,discharge,-4.26,310.2,3.6252,3.2006,99.6643
-20,-18.5,2.0,0.4729,charge,4.98,600.2,3.6312,4.0672,87.5555
-20,-18.52,2.0,0.4227,discharge,-4.57,500.9,3.5659,3.1999,80.0893
-20,-18.45,2.0,0.4229,charge,4.999,600.2,3.5832,4.0213,87.6445
-20,-19.3,2.0,0.4224,discharge,-3.529,310.2,3.5891,3.2083,107.9151
-20,-18.21,2.0,0.4227,charge,4.977,600.2,3.5961,4.0371,88.6147
-20,-18.68,2.0,0.3725,discharge,-3.826,518.2,3.5287,3.1997,85.9973
-20,-19.0,2.0,0.3727,charge,5.001,600.2,3.5457,3.9976,90.3601
-20,-19.33,2.0,0.3722,discharge,-2.802,310.2,3.5518,3.2112,121.5387
-20,-18.71,2.0,0.3724,charge,4.976,600.2,3.5599,4.0152,91.5047
-20,-17.96,2.0,0.3222,discharge,-3.165,592.2,3.4928,3.2001,92.489
-20,-18.38,2.0,0.3223,charge,5.0,600.2,3.5061,3.9764,94.0675
-20,-18.5,2.0,0.3219,discharge,-2.103,310.2,3.512,3.2183,139.6709
-20,-18.8,2.0,0.3221,charge,4.976,600.2,3.5203,3.9946,95.3156
-20,-17.89,2.0,0.2718,discharge,-2.577,683.0,3.4584,3.2001,100.2212
-20,-17.68,2.0,0.2719,charge,5.0,600.2,3.4677,3.9365,93.7694
-20,-18.21,2.0,0.2714,discharge,-1.548,310.2,3.4717,3.2325,154.5419
-20,-18.48,2.0,0.2716,charge,4.965,600.2,3.4783,3.9595,96.9262
-20,-18.26,2.0,0.2711,discharge,-1.784,310.2,3.4811,3.2053,154.5531
