cell,cycle,SOH,CAP_Ah,SOC,soc_group,tau_s,direction,V_pre_V,V_min_V,n_rates,I_max_meas_A,I_star_lin4_A,I_star_lin2hi_A,spread_A,extrap,fit_r2
BOOST_NEGPULSE,76,0.98832,2.94143,1.0,0,2.0,discharge,4.1794,2.5,4,-33.868,-145.848,-151.838,5.99,4.306,0.99968
BOOST_NEGPULSE,76,0.98832,2.94143,1.0,0,10.0,discharge,4.1794,2.5,4,-33.868,-122.072,-134.08,12.007,3.604,0.99707
BOOST_NEGPULSE,76,0.98832,2.94143,0.9495,1,2.0,discharge,4.1039,2.5,4,-33.869,-150.669,-155.825,5.156,4.449,0.9997
BOOST_NEGPULSE,76,0.98832,2.94143,0.9495,1,10.0,discharge,4.1039,2.5,4,-33.869,-128.768,-134.022,5.254,3.802,0.99921
BOOST_NEGPULSE,76,0.98832,2.94143,0.9004,2,2.0,discharge,4.0834,2.5,4,-33.867,-152.609,-156.768,4.159,4.506,0.99979
BOOST_NEGPULSE,76,0.98832,2.94143,0.9004,2,10.0,discharge,4.0834,2.5,4,-33.867,-127.925,-131.032,3.107,3.777,0.99962
BOOST_NEGPULSE,76,0.98832,2.94143,0.8023,3,2.0,discharge,4.0299,2.5,4,-33.866,-144.611,-151.134,6.523,4.27,0.99948
BOOST_NEGPULSE,76,0.98832,2.94143,0.8023,3,10.0,discharge,4.0299,2.5,4,-33.866,-116.646,-123.172,6.526,3.444,0.99842
BOOST_NEGPULSE,76,0.98832,2.94143,0.7041,4,2.0,discharge,3.9242,2.5,4,-33.868,-136.093,-142.867,6.774,4.018,0.99927
BOOST_NEGPULSE,76,0.98832,2.94143,0.7041,4,10.0,discharge,3.9242,2.5,4,-33.868,-113.813,-120.079,6.265,3.361,0.9979
BOOST_NEGPULSE,76,0.98832,2.94143,0.6059,5,2.0,discharge,3.8395,2.5,4,-33.867,-131.577,-136.349,4.773,3.885,0.9995
BOOST_NEGPULSE,76,0.98832,2.94143,0.6059,5,10.0,discharge,3.8395,2.5,4,-33.867,-107.787,-110.788,3.002,3.183,0.99939
BOOST_NEGPULSE,76,0.98832,2.94143,0.5077,6,2.0,discharge,3.7353,2.5,4,-33.867,-122.696,-123.387,0.692,3.623,0.99999
BOOST_NEGPULSE,76,0.98832,2.94143,0.5077,6,10.0,discharge,3.7353,2.5,4,-33.867,-98.139,-100.209,2.069,2.898,0.99976
BOOST_NEGPULSE,76,0.98832,2.94143,0.4096,7,2.0,discharge,3.6538,2.5,4,-33.868,-115.591,-116.964,1.372,3.413,0.99997
BOOST_NEGPULSE,76,0.98832,2.94143,0.4096,7,10.0,discharge,3.6538,2.5,4,-33.868,-92.726,-94.701,1.975,2.738,0.99976
BOOST_NEGPULSE,76,0.98832,2.94143,0.3114,8,2.0,discharge,3.5933,2.5,4,-33.865,-108.524,-108.976,0.452,3.205,1.0
BOOST_NEGPULSE,76,0.98832,2.94143,0.3114,8,10.0,discharge,3.5933,2.5,4,-33.865,-86.065,-86.414,0.349,2.541,0.99994
BOOST_NEGPULSE,76,0.98832,2.94143,0.2132,9,2.0,discharge,3.5051,2.5,4,-33.864,-96.591,-98.226,1.635,2.852,0.99993
BOOST_NEGPULSE,76,0.98832,2.94143,0.2132,9,10.0,discharge,3.5051,2.5,4,-33.864,-74.062,-74.072,0.009,2.187,1.0
BOOST_NEGPULSE,76,0.98832,2.94143,0.1642,10,2.0,discharge,3.4466,2.5,4,-33.867,-87.139,-86.43,0.709,2.573,0.99998
BOOST_NEGPULSE,76,0.98832,2.94143,0.1642,10,10.0,discharge,3.4466,2.5,4,-33.867,-63.261,-59.561,3.7,1.868,0.99803
BOOST_NEGPULSE,76,0.98832,2.94143,0.1151,11,2.0,discharge,3.4087,2.5,4,-33.869,-74.742,-72.977,1.765,2.207,0.9998
BOOST_NEGPULSE,76,0.98832,2.94143,0.1151,11,10.0,discharge,3.4087,2.5,4,-33.869,-36.303,-34.054,2.249,1.072,0.96959
BOOST_NEGPULSE,76,0.98832,2.94143,0.066,12,2.0,discharge,3.3539,2.5,4,-24.14,-37.44,-24.628,12.812,1.551,0.86538
BOOST_NEGPULSE,76,0.98832,2.94143,0.066,12,10.0,discharge,3.3539,2.5,4,-24.14,-23.87,-26.456,2.586,0.989,0.99938
BOOST_NEGPULSE,112,0.97558,2.90352,1.0,0,2.0,discharge,4.1775,2.5,4,-33.399,-143.922,-150.54,6.618,4.309,0.99948
BOOST_NEGPULSE,112,0.97558,2.90352,1.0,0,10.0,discharge,4.1775,2.5,4,-33.399,-120.981,-132.874,11.893,3.622,0.99692
BOOST_NEGPULSE,112,0.97558,2.90352,0.9505,1,2.0,discharge,4.1036,2.5,4,-33.399,-150.778,-157.112,6.334,4.514,0.99959
BOOST_NEGPULSE,112,0.97558,2.90352,0.9505,1,10.0,discharge,4.1036,2.5,4,-33.399,-128.253,-133.156,4.904,3.84,0.99929
BOOST_NEGPULSE,112,0.97558,2.90352,0.9022,2,2.0,discharge,4.0835,2.5,4,-33.399,-149.037,-152.157,3.12,4.462,0.99981
BOOST_NEGPULSE,112,0.97558,2.90352,0.9022,2,10.0,discharge,4.0835,2.5,4,-33.399,-124.697,-127.527,2.83,3.734,0.99965
BOOST_NEGPULSE,112,0.97558,2.90352,0.8054,3,2.0,discharge,4.0328,2.5,4,-33.395,-141.862,-147.663,5.802,4.248,0.99945
BOOST_NEGPULSE,112,0.97558,2.90352,0.8054,3,10.0,discharge,4.0328,2.5,4,-33.395,-113.59,-119.888,6.298,3.401,0.99846
BOOST_NEGPULSE,112,0.97558,2.90352,0.7086,4,2.0,discharge,3.9264,2.5,4,-33.397,-134.888,-140.789,5.901,4.039,0.9994
BOOST_NEGPULSE,112,0.97558,2.90352,0.7086,4,10.0,discharge,3.9264,2.5,4,-33.397,-112.483,-118.499,6.017,3.368,0.99799
BOOST_NEGPULSE,112,0.97558,2.90352,0.6117,5,2.0,discharge,3.8438,2.5,4,-33.397,-130.262,-135.426,5.163,3.9,0.99942
BOOST_NEGPULSE,112,0.97558,2.90352,0.6117,5,10.0,discharge,3.8438,2.5,4,-33.397,-106.974,-110.151,3.178,3.203,0.99928
BOOST_NEGPULSE,112,0.97558,2.90352,0.5149,6,2.0,discharge,3.7412,2.5,4,-33.397,-123.588,-125.701,2.113,3.701,0.99992
BOOST_NEGPULSE,112,0.97558,2.90352,0.5149,6,10.0,discharge,3.7412,2.5,4,-33.397,-98.543,-100.437,1.894,2.951,0.9998
BOOST_NEGPULSE,112,0.97558,2.90352,0.4181,7,2.0,discharge,3.658,2.5,4,-33.398,-113.962,-114.989,1.027,3.412,0.99998
BOOST_NEGPULSE,112,0.97558,2.90352,0.4181,7,10.0,discharge,3.658,2.5,4,-33.398,-91.223,-92.841,1.617,2.731,0.9998
BOOST_NEGPULSE,112,0.97558,2.90352,0.3213,8,2.0,discharge,3.5974,2.5,4,-33.398,-107.27,-109.197,1.927,3.212,0.99994
BOOST_NEGPULSE,112,0.97558,2.90352,0.3213,8,10.0,discharge,3.5974,2.5,4,-33.398,-84.787,-86.024,1.237,2.539,0.99987
BOOST_NEGPULSE,112,0.97558,2.90352,0.2245,9,2.0,discharge,3.5124,2.5,4,-33.396,-96.937,-97.418,0.48,2.903,0.99995
BOOST_NEGPULSE,112,0.97558,2.90352,0.2245,9,10.0,discharge,3.5124,2.5,4,-33.396,-73.856,-73.651,0.206,2.212,1.0
BOOST_NEGPULSE,112,0.97558,2.90352,0.1761,10,2.0,discharge,3.4577,2.5,4,-33.398,-87.767,-88.072,0.305,2.628,0.99998
BOOST_NEGPULSE,112,0.97558,2.90352,0.1761,10,10.0,discharge,3.4577,2.5,4,-33.398,-64.067,-60.939,3.128,1.918,0.99881
BOOST_NEGPULSE,112,0.97558,2.90352,0.1277,11,2.0,discharge,3.4146,2.5,4,-33.399,-76.986,-74.083,2.903,2.305,0.99951
BOOST_NEGPULSE,112,0.97558,2.90352,0.1277,11,10.0,discharge,3.4146,2.5,4,-33.399,-41.41,-38.035,3.376,1.24,0.98062
BOOST_NEGPULSE,112,0.97558,2.90352,0.079,12,2.0,discharge,3.3681,2.5,4,-27.376,-41.93,-31.911,10.019,1.532,0.94124
BOOST_NEGPULSE,112,0.97558,2.90352,0.079,12,10.0,discharge,3.3681,2.5,4,-27.376,-25.594,-37.729,12.135,0.935,0.97606
BOOST_NEGPULSE,150,0.9707,2.88899,1.0,0,2.0,discharge,4.1742,2.5,4,-33.244,-141.346,-148.831,7.485,4.252,0.99933
BOOST_NEGPULSE,150,0.9707,2.88899,1.0,0,10.0,discharge,4.1742,2.5,4,-33.244,-119.569,-131.129,11.56,3.597,0.99671
BOOST_NEGPULSE,150,0.9707,2.88899,0.9511,1,2.0,discharge,4.1035,2.5,4,-33.242,-145.609,-148.954,3.345,4.38,0.99986
BOOST_NEGPULSE,150,0.9707,2.88899,0.9511,1,10.0,discharge,4.1035,2.5,4,-33.242,-123.993,-127.368,3.376,3.73,0.99963
BOOST_NEGPULSE,150,0.9707,2.88899,0.903,2,2.0,discharge,4.0833,2.5,4,-33.242,-147.154,-153.577,6.424,4.427,0.99959
BOOST_NEGPULSE,150,0.9707,2.88899,0.903,2,10.0,discharge,4.0833,2.5,4,-33.242,-122.632,-125.304,2.671,3.689,0.99968
BOOST_NEGPULSE,150,0.9707,2.88899,0.8066,3,2.0,discharge,4.0325,2.5,4,-33.242,-139.489,-145.404,5.915,4.196,0.99956
BOOST_NEGPULSE,150,0.9707,2.88899,0.8066,3,10.0,discharge,4.0325,2.5,4,-33.242,-112.219,-118.759,6.539,3.376,0.99842
BOOST_NEGPULSE,150,0.9707,2.88899,0.7103,4,2.0,discharge,3.9264,2.5,4,-33.241,-135.316,-144.984,9.668,4.071,0.99898
BOOST_NEGPULSE,150,0.9707,2.88899,0.7103,4,10.0,discharge,3.9264,2.5,4,-33.241,-112.256,-118.474,6.218,3.377,0.99795
BOOST_NEGPULSE,150,0.9707,2.88899,0.6139,5,2.0,discharge,3.8438,2.5,4,-33.242,-128.412,-131.697,3.285,3.863,0.99955
BOOST_NEGPULSE,150,0.9707,2.88899,0.6139,5,10.0,discharge,3.8438,2.5,4,-33.242,-105.125,-108.059,2.934,3.162,0.99936
BOOST_NEGPULSE,150,0.9707,2.88899,0.5176,6,2.0,discharge,3.7403,2.5,4,-33.241,-121.425,-124.388,2.964,3.653,0.99986
BOOST_NEGPULSE,150,0.9707,2.88899,0.5176,6,10.0,discharge,3.7403,2.5,4,-33.241,-96.313,-98.015,1.702,2.897,0.99981
BOOST_NEGPULSE,150,0.9707,2.88899,0.4212,7,2.0,discharge,3.6583,2.5,4,-33.241,-113.494,-113.409,0.085,3.414,1.0
BOOST_NEGPULSE,150,0.9707,2.88899,0.4212,7,10.0,discharge,3.6583,2.5,4,-33.241,-90.593,-92.233,1.64,2.725,0.9998
BOOST_NEGPULSE,150,0.9707,2.88899,0.3248,8,2.0,discharge,3.5973,2.5,4,-33.242,-106.963,-107.27,0.308,3.218,1.0
BOOST_NEGPULSE,150,0.9707,2.88899,0.3248,8,10.0,discharge,3.5973,2.5,4,-33.242,-84.716,-85.37,0.654,2.548,0.99993
BOOST_NEGPULSE,150,0.9707,2.88899,0.2285,9,2.0,discharge,3.5129,2.5,4,-33.242,-94.563,-95.228,0.665,2.845,0.99999
BOOST_NEGPULSE,150,0.9707,2.88899,0.2285,9,10.0,discharge,3.5129,2.5,4,-33.242,-72.305,-71.81,0.495,2.175,0.99998
BOOST_NEGPULSE,150,0.9707,2.88899,0.1803,10,2.0,discharge,3.4579,2.5,4,-33.24,-85.304,-85.366,0.061,2.566,1.0
BOOST_NEGPULSE,150,0.9707,2.88899,0.1803,10,10.0,discharge,3.4579,2.5,4,-33.24,-61.176,-57.684,3.492,1.84,0.99807
BOOST_NEGPULSE,150,0.9707,2.88899,0.1321,11,2.0,discharge,3.4154,2.5,4,-33.242,-74.99,-73.544,1.447,2.256,0.99988
BOOST_NEGPULSE,150,0.9707,2.88899,0.1321,11,10.0,discharge,3.4154,2.5,4,-33.242,-39.106,-36.416,2.689,1.176,0.98179
BOOST_NEGPULSE,150,0.9707,2.88899,0.0839,12,2.0,discharge,3.3679,2.5,4,-26.39,-39.126,-29.532,9.593,1.483,0.93389
BOOST_NEGPULSE,150,0.9707,2.88899,0.0839,12,10.0,discharge,3.3679,2.5,4,-26.39,-24.93,-32.914,7.984,0.945,0.98452
BOOST_NEGPULSE,187,0.96088,2.85977,1.0,0,2.0,discharge,4.1717,2.5,4,-32.886,-136.24,-142.379,6.139,4.143,0.99954
BOOST_NEGPULSE,187,0.96088,2.85977,1.0,0,10.0,discharge,4.1717,2.5,4,-32.886,-116.792,-127.778,10.986,3.551,0.99667
BOOST_NEGPULSE,187,0.96088,2.85977,0.952,1,2.0,discharge,4.1026,2.5,4,-32.886,-143.239,-149.824,6.585,4.356,0.99959
BOOST_NEGPULSE,187,0.96088,2.85977,0.952,1,10.0,discharge,4.1026,2.5,4,-32.886,-122.367,-127.013,4.646,3.721,0.9993
BOOST_NEGPULSE,187,0.96088,2.85977,0.9044,2,2.0,discharge,4.0834,2.5,4,-32.885,-146.186,-149.854,3.668,4.445,0.99976
BOOST_NEGPULSE,187,0.96088,2.85977,0.9044,2,10.0,discharge,4.0834,2.5,4,-32.885,-121.95,-124.653,2.703,3.708,0.99968
BOOST_NEGPULSE,187,0.96088,2.85977,0.8091,3,2.0,discharge,4.0326,2.5,4,-32.884,-137.467,-145.184,7.718,4.18,0.99931
BOOST_NEGPULSE,187,0.96088,2.85977,0.8091,3,10.0,discharge,4.0326,2.5,4,-32.884,-109.925,-116.325,6.399,3.343,0.99841
BOOST_NEGPULSE,187,0.96088,2.85977,0.7138,4,2.0,discharge,3.9273,2.5,4,-32.886,-131.667,-139.122,7.455,4.004,0.99931
BOOST_NEGPULSE,187,0.96088,2.85977,0.7138,4,10.0,discharge,3.9273,2.5,4,-32.886,-109.522,-115.141,5.619,3.33,0.99808
BOOST_NEGPULSE,187,0.96088,2.85977,0.6184,5,2.0,discharge,3.8471,2.5,4,-32.888,-128.565,-134.46,5.895,3.909,0.99925
BOOST_NEGPULSE,187,0.96088,2.85977,0.6184,5,10.0,discharge,3.8471,2.5,4,-32.888,-104.506,-107.366,2.86,3.178,0.99919
BOOST_NEGPULSE,187,0.96088,2.85977,0.5231,6,2.0,discharge,3.7456,2.5,4,-32.886,-122.971,-125.165,2.193,3.739,0.99988
BOOST_NEGPULSE,187,0.96088,2.85977,0.5231,6,10.0,discharge,3.7456,2.5,4,-32.886,-97.063,-98.749,1.687,2.951,0.99982
BOOST_NEGPULSE,187,0.96088,2.85977,0.4278,7,2.0,discharge,3.6612,2.5,4,-32.886,-111.939,-111.918,0.02,3.404,0.99999
BOOST_NEGPULSE,187,0.96088,2.85977,0.4278,7,10.0,discharge,3.6612,2.5,4,-32.886,-89.029,-90.499,1.47,2.707,0.99982
BOOST_NEGPULSE,187,0.96088,2.85977,0.3324,8,2.0,discharge,3.5998,2.5,4,-32.884,-104.827,-105.731,0.904,3.188,0.99998
BOOST_NEGPULSE,187,0.96088,2.85977,0.3324,8,10.0,discharge,3.5998,2.5,4,-32.884,-82.69,-83.695,1.005,2.515,0.99991
BOOST_NEGPULSE,187,0.96088,2.85977,0.2371,9,2.0,discharge,3.5177,2.5,4,-32.886,-94.771,-95.812,1.042,2.882,0.99997
BOOST_NEGPULSE,187,0.96088,2.85977,0.2371,9,10.0,discharge,3.5177,2.5,4,-32.886,-72.138,-71.607,0.53,2.194,0.99998
BOOST_NEGPULSE,187,0.96088,2.85977,0.1895,10,2.0,discharge,3.4659,2.5,4,-32.886,-84.179,-83.986,0.192,2.56,1.0
BOOST_NEGPULSE,187,0.96088,2.85977,0.1895,10,10.0,discharge,3.4659,2.5,4,-32.886,-59.882,-56.469,3.413,1.821,0.99803
BOOST_NEGPULSE,187,0.96088,2.85977,0.1418,11,2.0,discharge,3.4202,2.5,4,-32.886,-72.583,-71.015,1.568,2.207,0.99983
BOOST_NEGPULSE,187,0.96088,2.85977,0.1418,11,10.0,discharge,3.4202,2.5,4,-32.886,-39.301,-36.668,2.633,1.195,0.98451
BOOST_NEGPULSE,187,0.96088,2.85977,0.0941,12,2.0,discharge,3.3741,2.5,4,-28.82,-43.193,-36.167,7.026,1.499,0.97472
BOOST_NEGPULSE,187,0.96088,2.85977,0.0941,12,10.0,discharge,3.3741,2.5,4,-28.82,-26.328,-36.246,9.919,0.914,0.95568
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,0,2.0,discharge,4.169,2.5,4,-32.642,-132.57,-139.36,6.79,4.061,0.99935
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,0,10.0,discharge,4.169,2.5,4,-32.642,-114.746,-125.668,10.922,3.515,0.99643
BOOST_NEGPULSE,225,0.95339,2.83747,0.9527,1,2.0,discharge,4.1019,2.5,4,-32.643,-139.264,-145.774,6.51,4.266,0.99953
BOOST_NEGPULSE,225,0.95339,2.83747,0.9527,1,10.0,discharge,4.1019,2.5,4,-32.643,-119.48,-124.268,4.788,3.66,0.99924
BOOST_NEGPULSE,225,0.95339,2.83747,0.9054,2,2.0,discharge,4.0821,2.5,4,-32.643,-141.645,-146.766,5.122,4.339,0.99972
BOOST_NEGPULSE,225,0.95339,2.83747,0.9054,2,10.0,discharge,4.0821,2.5,4,-32.643,-118.621,-121.477,2.856,3.634,0.99967
BOOST_NEGPULSE,225,0.95339,2.83747,0.8108,3,2.0,discharge,4.0337,2.5,4,-32.643,-137.257,-144.789,7.532,4.205,0.99935
BOOST_NEGPULSE,225,0.95339,2.83747,0.8108,3,10.0,discharge,4.0337,2.5,4,-32.643,-109.673,-116.141,6.468,3.36,0.99838
BOOST_NEGPULSE,225,0.95339,2.83747,0.7162,4,2.0,discharge,3.9273,2.5,4,-32.64,-130.071,-138.552,8.481,3.985,0.99913
BOOST_NEGPULSE,225,0.95339,2.83747,0.7162,4,10.0,discharge,3.9273,2.5,4,-32.64,-107.633,-113.14,5.506,3.298,0.99817
BOOST_NEGPULSE,225,0.95339,2.83747,0.6215,5,2.0,discharge,3.847,2.5,4,-32.641,-125.262,-128.279,3.017,3.838,0.99963
BOOST_NEGPULSE,225,0.95339,2.83747,0.6215,5,10.0,discharge,3.847,2.5,4,-32.641,-101.887,-104.83,2.942,3.121,0.99929
BOOST_NEGPULSE,225,0.95339,2.83747,0.5269,6,2.0,discharge,3.7474,2.5,4,-32.643,-118.475,-119.026,0.55,3.629,0.99996
BOOST_NEGPULSE,225,0.95339,2.83747,0.5269,6,10.0,discharge,3.7474,2.5,4,-32.643,-93.981,-95.705,1.723,2.879,0.99981
BOOST_NEGPULSE,225,0.95339,2.83747,0.4323,7,2.0,discharge,3.6626,2.5,4,-32.643,-111.147,-112.255,1.109,3.405,0.99998
BOOST_NEGPULSE,225,0.95339,2.83747,0.4323,7,10.0,discharge,3.6626,2.5,4,-32.643,-88.455,-89.986,1.532,2.71,0.99982
BOOST_NEGPULSE,225,0.95339,2.83747,0.3377,8,2.0,discharge,3.6002,2.5,4,-32.643,-104.612,-105.543,0.931,3.205,0.99998
BOOST_NEGPULSE,225,0.95339,2.83747,0.3377,8,10.0,discharge,3.6002,2.5,4,-32.643,-82.446,-83.542,1.096,2.526,0.99989
BOOST_NEGPULSE,225,0.95339,2.83747,0.2431,9,2.0,discharge,3.5197,2.5,4,-32.641,-91.998,-92.695,0.697,2.818,0.99998
BOOST_NEGPULSE,225,0.95339,2.83747,0.2431,9,10.0,discharge,3.5197,2.5,4,-32.641,-69.797,-68.879,0.918,2.138,0.99994
BOOST_NEGPULSE,225,0.95339,2.83747,0.1958,10,2.0,discharge,3.4692,2.5,4,-32.642,-82.665,-82.407,0.258,2.532,0.99999
BOOST_NEGPULSE,225,0.95339,2.83747,0.1958,10,10.0,discharge,3.4692,2.5,4,-32.642,-57.919,-54.58,3.338,1.774,0.99779
BOOST_NEGPULSE,225,0.95339,2.83747,0.1484,11,2.0,discharge,3.4231,2.5,4,-32.641,-70.608,-68.197,2.411,2.163,0.99953
BOOST_NEGPULSE,225,0.95339,2.83747,0.1484,11,10.0,discharge,3.4231,2.5,4,-32.641,-38.161,-35.85,2.311,1.169,0.9858
BOOST_NEGPULSE,225,0.95339,2.83747,0.1011,12,2.0,discharge,3.3752,2.5,4,-28.729,-42.287,-35.893,6.394,1.472,0.9775
BOOST_NEGPULSE,225,0.95339,2.83747,0.1011,12,10.0,discharge,3.3752,2.5,4,-28.729,-26.182,-36.254,10.072,0.911,0.95449
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,0,2.0,discharge,4.1674,2.5,4,-32.36,-129.492,-136.517,7.025,4.002,0.99916
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,0,10.0,discharge,4.1674,2.5,4,-32.36,-112.307,-122.552,10.245,3.471,0.9965
BOOST_NEGPULSE,262,0.94553,2.81408,0.9531,1,2.0,discharge,4.1015,2.5,4,-32.361,-135.933,-141.252,5.319,4.201,0.99955
BOOST_NEGPULSE,262,0.94553,2.81408,0.9531,1,10.0,discharge,4.1015,2.5,4,-32.361,-116.37,-120.717,4.347,3.596,0.99931
BOOST_NEGPULSE,262,0.94553,2.81408,0.9062,2,2.0,discharge,4.083,2.5,4,-32.361,-137.36,-142.339,4.979,4.245,0.99972
BOOST_NEGPULSE,262,0.94553,2.81408,0.9062,2,10.0,discharge,4.083,2.5,4,-32.361,-114.891,-117.555,2.664,3.55,0.99967
BOOST_NEGPULSE,262,0.94553,2.81408,0.8124,3,2.0,discharge,4.0327,2.5,4,-32.361,-133.115,-136.928,3.813,4.113,0.99974
BOOST_NEGPULSE,262,0.94553,2.81408,0.8124,3,10.0,discharge,4.0327,2.5,4,-32.361,-106.787,-113.337,6.55,3.3,0.99832
BOOST_NEGPULSE,262,0.94553,2.81408,0.7186,4,2.0,discharge,3.9275,2.5,4,-32.359,-129.42,-134.566,5.146,4.0,0.99953
BOOST_NEGPULSE,262,0.94553,2.81408,0.7186,4,10.0,discharge,3.9275,2.5,4,-32.359,-107.076,-112.095,5.019,3.309,0.9983
BOOST_NEGPULSE,262,0.94553,2.81408,0.6248,5,2.0,discharge,3.8478,2.5,4,-32.36,-122.928,-127.236,4.307,3.799,0.99957
BOOST_NEGPULSE,262,0.94553,2.81408,0.6248,5,10.0,discharge,3.8478,2.5,4,-32.36,-99.774,-102.575,2.801,3.083,0.99935
BOOST_NEGPULSE,262,0.94553,2.81408,0.531,6,2.0,discharge,3.7493,2.5,4,-32.361,-116.887,-119.841,2.954,3.612,0.99988
BOOST_NEGPULSE,262,0.94553,2.81408,0.531,6,10.0,discharge,3.7493,2.5,4,-32.361,-92.226,-93.725,1.499,2.85,0.99982
BOOST_NEGPULSE,262,0.94553,2.81408,0.4372,7,2.0,discharge,3.6635,2.5,4,-32.361,-108.789,-109.846,1.057,3.362,0.99998
BOOST_NEGPULSE,262,0.94553,2.81408,0.4372,7,10.0,discharge,3.6635,2.5,4,-32.361,-86.368,-87.637,1.269,2.669,0.99984
BOOST_NEGPULSE,262,0.94553,2.81408,0.3434,8,2.0,discharge,3.6018,2.5,4,-32.361,-101.96,-102.929,0.969,3.151,0.99998
BOOST_NEGPULSE,262,0.94553,2.81408,0.3434,8,10.0,discharge,3.6018,2.5,4,-32.361,-80.114,-81.044,0.93,2.476,0.99992
BOOST_NEGPULSE,262,0.94553,2.81408,0.2496,9,2.0,discharge,3.5229,2.5,4,-32.359,-91.854,-91.563,0.29,2.839,0.99998
BOOST_NEGPULSE,262,0.94553,2.81408,0.2496,9,10.0,discharge,3.5229,2.5,4,-32.359,-69.308,-68.222,1.086,2.142,0.99992
BOOST_NEGPULSE,262,0.94553,2.81408,0.2027,10,2.0,discharge,3.4731,2.5,4,-32.361,-82.863,-82.164,0.699,2.561,0.99998
BOOST_NEGPULSE,262,0.94553,2.81408,0.2027,10,10.0,discharge,3.4731,2.5,4,-32.361,-57.694,-54.062,3.632,1.783,0.99735
BOOST_NEGPULSE,262,0.94553,2.81408,0.1558,11,2.0,discharge,3.4267,2.5,4,-32.359,-69.671,-69.06,0.611,2.153,0.99993
BOOST_NEGPULSE,262,0.94553,2.81408,0.1558,11,10.0,discharge,3.4267,2.5,4,-32.359,-37.649,-35.474,2.175,1.163,0.98685
BOOST_NEGPULSE,262,0.94553,2.81408,0.1089,12,2.0,discharge,3.378,2.5,4,-29.047,-42.804,-36.775,6.03,1.474,0.98032
BOOST_NEGPULSE,262,0.94553,2.81408,0.1089,12,10.0,discharge,3.378,2.5,4,-29.047,-26.316,-35.58,9.264,0.906,0.94735
BOOST_NEGPULSE,300,0.94211,2.8039,1.0,0,2.0,discharge,4.1655,2.5,4,-32.263,-128.878,-136.918,8.04,3.995,0.99887
BOOST_NEGPULSE,300,0.94211,2.8039,1.0,0,10.0,discharge,4.1655,2.5,4,-32.263,-112.378,-122.812,10.434,3.483,0.99632
BOOST_NEGPULSE,300,0.94211,2.8039,0.9532,1,2.0,discharge,4.1009,2.5,4,-32.262,-132.456,-138.305,5.85,4.106,0.99948
BOOST_NEGPULSE,300,0.94211,2.8039,0.9532,1,10.0,discharge,4.1009,2.5,4,-32.262,-114.24,-118.704,4.464,3.541,0.99928
BOOST_NEGPULSE,300,0.94211,2.8039,0.9065,2,2.0,discharge,4.0819,2.5,4,-32.262,-136.321,-143.008,6.687,4.225,0.99946
BOOST_NEGPULSE,300,0.94211,2.8039,0.9065,2,10.0,discharge,4.0819,2.5,4,-32.262,-113.471,-116.662,3.191,3.517,0.99961
BOOST_NEGPULSE,300,0.94211,2.8039,0.813,3,2.0,discharge,4.0325,2.5,4,-32.263,-130.425,-137.564,7.139,4.043,0.99937
BOOST_NEGPULSE,300,0.94211,2.8039,0.813,3,10.0,discharge,4.0325,2.5,4,-32.263,-104.358,-110.851,6.493,3.235,0.9983
BOOST_NEGPULSE,300,0.94211,2.8039,0.7195,4,2.0,discharge,3.9271,2.5,4,-32.261,-126.343,-133.354,7.011,3.916,0.99932
BOOST_NEGPULSE,300,0.94211,2.8039,0.7195,4,10.0,discharge,3.9271,2.5,4,-32.261,-104.752,-109.918,5.166,3.247,0.99826
BOOST_NEGPULSE,300,0.94211,2.8039,0.626,5,2.0,discharge,3.8474,2.5,4,-32.263,-122.233,-126.145,3.912,3.789,0.99972
BOOST_NEGPULSE,300,0.94211,2.8039,0.626,5,10.0,discharge,3.8474,2.5,4,-32.263,-98.57,-100.039,1.469,3.055,0.9997
BOOST_NEGPULSE,300,0.94211,2.8039,0.5324,6,2.0,discharge,3.7495,2.5,4,-32.261,-115.16,-115.959,0.799,3.57,0.99998
BOOST_NEGPULSE,300,0.94211,2.8039,0.5324,6,10.0,discharge,3.7495,2.5,4,-32.261,-91.171,-92.867,1.696,2.826,0.99978
BOOST_NEGPULSE,300,0.94211,2.8039,0.4389,7,2.0,discharge,3.6646,2.5,4,-32.259,-109.226,-110.626,1.4,3.386,0.99996
BOOST_NEGPULSE,300,0.94211,2.8039,0.4389,7,10.0,discharge,3.6646,2.5,4,-32.259,-86.629,-88.117,1.488,2.685,0.99981
BOOST_NEGPULSE,300,0.94211,2.8039,0.3454,8,2.0,discharge,3.6019,2.5,4,-32.263,-100.387,-101.208,0.821,3.112,0.99998
BOOST_NEGPULSE,300,0.94211,2.8039,0.3454,8,10.0,discharge,3.6019,2.5,4,-32.263,-78.791,-79.603,0.811,2.442,0.99993
BOOST_NEGPULSE,300,0.94211,2.8039,0.2519,9,2.0,discharge,3.5237,2.5,4,-32.263,-90.879,-91.809,0.93,2.817,0.99994
BOOST_NEGPULSE,300,0.94211,2.8039,0.2519,9,10.0,discharge,3.5237,2.5,4,-32.263,-67.995,-66.946,1.049,2.108,0.99992
